S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"Within the first five years , a dynamic system for protection is to be established to enable close cooperation among central and local government departments with active participation of the public.","Within the following five years, a dynamic system for protection is to be established to enable close cooperation among central and local government departments with active participation of the public.",在前5年内，建立起中央和地方政府部门密切合作、公众积极参与的动态保护体系。,在今后5年内，建立起中央和地方密切合作、群众积极参与的有活力的保护体系。,1,政府部门,
Wednesday ' s meeting also adopted conclusions on an action plan against money laundering and terrorism financing presented by the european commission in May.,Wednesday' s group also adopted conclusions on an action plan against money laundering and terrorism financing presented by the european commission in May.,周三的会议还通过了欧盟委员会5月份提出的一项打击洗钱和恐怖主义融资行动计划的结论。,周三的会议还通过了欧盟委员会今年5月提出的一项打击洗钱和恐怖主义融资行动计划的结论。,1,,今年
Travel rules have been relaxed for people arriving in England to work on poultry farms to ensure there is a turkey available for Christmas dinners.,Travel things have been relaxed for people arriving in England to work on poultry farms to ensure there is a turkey available for Christmas dinners.,英国放宽了对来英国家禽农场工作的人的旅行规定，以确保圣诞晚宴上有一只火鸡。,为了确保圣诞晚餐上有火鸡，那些到英国家禽农场工作的人的旅行限制已经放宽。,0,,
Those who have previously visited the Schengen area and have a positive visa history will be granted the opportunity to have a multiple - entry visa valid for up to five years.,Those who have previously visited the resort area and have a positive visa history will be granted the opportunity to have a multiple - entry visa valid for up to five years.,那些曾经访问过申根地区并有良好签证历史的人将有机会获得有效期最长为5年的多次往返签证。,那些以前去过度假区并有良好签证历史的人将有机会获得有效期最长为5年的多次往返签证。,0,,
"Those living under level four restrictions would be advised to avoid any unnecessary travel out of the country , and to keep journeys within the area to an absolute minimum.","Those living under level four levels would be advised to avoid any unnecessary travel out of the country, and to keep journeys within the area to an absolute minimum.",建议那些生活在四级限制之下的人避免任何不必要的出国旅行，并将在该地区的旅行减少到绝对最低限度。,建议生活在四级以下的人避免任何不必要的出国旅行，并将在该地区的旅行减少到绝对最低限度。,0,,
"This year will be different to previous years , but i ' m sure that the travelers that do end up coming here will of course find huge enjoyment.","This everything will be different to previous years, but i' m sure that the travelers that do end up coming here will of course find huge enjoyment.",今年将与往年不同，但我相信最终来这里的游客当然会发现巨大的乐趣。,今年的一切都将与往年不同，但我相信最终来到这里的游客当然会找到巨大的乐趣。,0,,
"This is the first time the smartphone brand took such a position , following the first in 2014 , according to Beijing News.","This is the second time the smartphone brand took such a position, following the first in 2014, according to Beijing News.",据《新京报》报道，这是继2014年之后，该智能手机品牌首次占据这一位置。,据《新京报》报道，这是该智能手机品牌继2014年第一次获得这一位置后第二次获得这一位置。,0,,
"Then when there is a peak in demand in a day or a month , the liquid air will be warmed so it expands.","Then when there is a student in demand in a day or a month, the liquid air will be warmed so it expands.",然后，当一天或一个月的需求达到峰值时，液体空气将被加热，从而膨胀。,然后，当一天或一个月内有学生需要时，液体空气就会被加热，从而膨胀。,0,,
The results are only representative of nine marine corps recruit classes and more research is needed to determine whether similar findings would emerge among other groups of young recruits.,The humans are only representative of nine marine corps recruit classes and more research is needed to determine whether similar findings would emerge among other groups of young recruits.,该结果仅代表了海军陆战队9个新兵班级，还需要更多的研究来确定是否在其他年轻新兵群体中也会出现类似的结果。,这些人类只是海军陆战队9个新兵群体的代表，还需要更多的研究来确定是否在其他年轻新兵群体中也会出现类似的发现。,1,班级,代表
"The opportunity to earn an invitation to the Masters and stand at that first tee was my dream , and to have it come true in 1975 remains one of the greatest highlights of my career and life.","The opportunity to earn an exemption to the Masters and stand at that first tee was my dream, and to have it come true in 1975 remains one of the greatest highlights of my career and life.",有机会获得大师赛的邀请并站在第一个发球区是我的梦想，而在1975年实现这一梦想仍然是我职业生涯和人生中最伟大的亮点之一。,有机会获得大师赛的豁免，站在第一个球座是我的梦想，而在1975年实现这一梦想仍然是我职业生涯和人生中最辉煌的时刻之一。,0,,
"The hope is this can be used to stamp out an outbreak , by getting everyone who tests positive to isolate , without turning to the restrictions.","The someone is this can be used to stamp out an outbreak, by getting everyone who tests positive to isolate, without turning to the restrictions.",希望这可以用来消灭疫情，让每个检测呈阳性的人被隔离，而不诉诸于限制措施。,有人认为，这可以用来消灭疫情，让每个检测呈阳性的人被隔离，而不诉诸于限制措施。,0,,
The government has also said people must not travel to second homes either in the UK or abroad.,The david has also said people must not travel to second homes either in the UK or abroad.,政府还表示，人们不得前往英国国内或国外的第二居所。,大卫还表示，人们不能去英国国内或国外的第二故乡旅行。,1,居所,故乡
"The drop in the numbers led to an unprecedented 10 - day period where , before their closure , Italy ' s cultural attractions were offering pretty much private visits for tourists and visitors alike.","The changes in the numbers led to an unprecedented 10 - day period where, before their closure, Italy' s cultural attractions were offering pretty much private visits for tourists and visitors alike.",人数的下降导致了前所未有的10天，在关闭之前，意大利的文化景点为游客和其他游客提供了相当多的私人参观。,数字的变化导致了前所未有的10天，在关闭之前，意大利的文化景点为游客和游客提供了相当多的私人参观。,0,,
"The days were really , really odd because your sleep schedule is messed up and you ' re out of contact with everyone else.","The things were really, really odd because your sleep schedule is messed up and you' re out of contact with everyone else.",那些日子真的非常非常奇怪，因为你的睡眠时间表被打乱了，而且你和其他人失去了联系。,事情真的很奇怪，因为你的睡眠时间表被打乱了，你和其他人失去了联系。,0,,
"Springsteen has always been a poet at heart , and his music during marathon live performances with deeply personal accounts of his life and experiences.","Springsteen has always been a christian at heart, and his music during marathon live performances with deeply personal accounts of his life and experiences.",斯普林斯汀在内心深处一直是一位诗人，他在马拉松现场表演中的音乐深刻地讲述了他的生活和经历。,斯普林斯汀在内心深处一直是一个基督徒，他在马拉松现场表演中的音乐深刻地讲述了他的生活和经历。,0,,
"She had recently received an email from a friend , a single woman who confessed that she had spent months in dire economic straits.","She had recently received an invitation from a friend, a single woman who confessed that she had spent months in dire economic straits.",她最近收到了一个朋友的电子邮件，一个单身女性，她承认自己已经在可怕的经济困境中度过了几个月。,她最近收到了一位朋友的邀请，这位朋友是一位单身女性，她承认自己已经在可怕的经济困境中度过了几个月。,0,,
"On Saturday morning after driving back from Houston , I started feeling a bit of a sore throat and a headache.","On yesterday morning after driving back from Houston, I started feeling a bit of a sore throat and a headache.",星期六早上，从休斯顿开车回来后，我开始感到喉咙有点痛，还有些头痛。,昨天早上，从休斯敦开车回来后，我开始觉得喉咙有点痛，还有点头痛。,0,,
"Now we think that ' s because she quit to pursue a relationship with Moss , a former professional football player who captured her heart from the start.","Now we think that' bout because she quit to pursue a relationship with Moss, a former professional football player who captured her heart from the start.",现在我们认为这是因为她为了追求前职业足球运动员莫斯而辞职，莫斯从一开始就俘获了她的心。,现在我们认为这是因为她为了追求前职业足球运动员莫斯而辞职，莫斯从一开始就俘获了她的心。,0,,
"It is important that learning is applied to planning for this winter , including what services can be delivered safely.","It is important that learning is applied to planning for this future, including what services can be delivered safely.",重要的是，将所学知识应用于今年冬季的规划，包括哪些服务可以安全地提供。,重要的是，将学习应用于对未来的规划，包括哪些服务可以安全地提供。,0,,
"In a confounding and overwhelming year , music has allowed us both to reflect on the state of the world and escape from it with equal brilliance , says Nick Levine.","In a magnificent and overwhelming year, music has allowed us both to reflect on the state of the world and escape from it with equal brilliance, says Nick Levine.",尼克·莱文说:“在这令人困惑和不知所措的一年里，音乐让我们既能反思世界的现状，又能同样出色地逃离它。”,尼克·莱文说:“在这辉煌而令人窒息的一年里，音乐让我们既能反思世界的现状，又能以同样辉煌的方式逃离它。”,1,不知所措,令人窒息的
I was really looking forward to competing this week but will do everything I can to return as quickly as possible.,I was really looking forward to competing this year but will do everything I can to return as quickly as possible.,我真的很期待这周的比赛，但我会尽我所能尽快回来。,我真的很期待今年的比赛，但我会尽我所能尽快回来。,0,,
"He was a philanthropist , and he was good for somewhere he could try out an experiment , mainly with education , and wanted to find a community where he could rule it.","He was a man, and he was good for somewhere he could try out an experiment, mainly with education, and wanted to find a community where he could rule it.",他是一个慈善家，他很适合在某个地方进行试验，主要是在教育方面，他想找到一个他可以统治的社区。,他是一个男人，他很适合在某个地方进行试验，主要是在教育方面，他想找到一个他可以统治的社区。,0,,
"He then quickly fries the freshly chopped ingredients in the water , drying them before setting them aside.","He then quickly fries the freshly added ingredients in the water, drying them before setting them aside.",然后，他将刚切碎的食材快速放入水中煎炸，晾干后放在一边。,然后，他将新加入的食材快速放入水中煎炸，晾干后放在一边。,0,,
"He rented two houses for the week of the championship , moving between the two so nobody would know where he was.","He rented two cars for the week of the championship, moving between the two so nobody would know where he was.",在锦标赛的那一周，他租了两套房子，在两套房子之间移动，这样就没有人知道他在哪里。,他在锦标赛的那一周租了两辆车，在两辆车之间移动，这样就没有人知道他在哪里。,0,,
"He performed really well in the past camp , so that is a relief but we have got strength in depth.","He performed really well in the first camp, so that is a relief but we have got strength in depth.",他在过去的训练营中表现得非常好，所以这是一种解脱，但我们有深度的力量。,他在第一个训练营的表现非常好，所以这是一种解脱，但我们有深度的力量。,0,,
"Everybody just talked about my arm instead of talking about how I was making the right decisions , going to the right place.","Everybody just talked about my mother instead of talking about how I was making the right decisions, going to the right place.",每个人都在谈论我的手臂，而不是谈论我如何做出正确的决定，去正确的地方。,每个人都在谈论我的母亲，而不是谈论我如何做出正确的决定，去正确的地方。,0,,
"Emanuel has expressed his interest in the post , telling allies that the nation ' s infrastructure challenges are so dire that a person with experience from the executive and legislative branch would be an asset.","Emanuel has expressed his faith in the post, telling allies that the nation' s infrastructure challenges are so dire that a person with experience from the executive and legislative branch would be an asset.",伊曼纽尔表达了他对这个职位的兴趣，他告诉盟友，美国的基础设施挑战是如此严峻，一个在行政和立法部门都有经验的人将是一笔财富。,伊曼纽尔表达了他对这个职位的信心，他告诉盟友，美国的基础设施挑战是如此严峻，一个在行政和立法部门都有经验的人将是一笔财富。,0,,
Dustin Johnson ' s record - breaking Masters victory owed plenty to soft November conditions but he also demonstrated qualities that make him close to the complete package as a player.,Dustin palmer' s record - breaking Masters victory owed plenty to soft November conditions but he also demonstrated qualities that make him close to the complete package as a player.,达斯汀·约翰逊打破大师赛纪录的胜利很大程度上要归功于11月的温和条件，但他也展示了使他接近作为一名球员的完整品质。,达斯汀·帕尔默打破大师赛纪录的胜利很大程度上要归功于11月的温和条件，但他也表现出了作为一名球员接近完整的素质。,0,,
"During the conversation , the two presidents also discussed the issue of illegal immigration and the solutions that must be reached together to address the issue.","During the president, the two presidents also discussed the issue of illegal immigration and the solutions that must be reached together to address the issue.",在谈话中，两位总统还讨论了非法移民问题以及必须共同达成的解决方案。,在总统期间，两国元首还讨论了非法移民问题以及必须共同达成的解决方案。,0,,
Ding became the pride of his snooker - loving nation in 2005 when he won the China Open right after his 18th birthday.,Ding became the champion of his snooker - loving nation in 2005 when he won the China Open right after his 18th birthday.,丁俊晖在18岁生日后的2005年赢得中国公开赛冠军，成为热爱斯诺克的中国的骄傲。,丁俊晖在18岁生日后不久，就在2005年的中国公开赛上夺冠，成为这个热爱斯诺克的国家的冠军。,1,中国,国家
But some of its youngest members get round this by lying about their date of birth when they join.,But some of its older members get round this by lying about their date of birth when they join.,但一些最年轻的成员通过在加入时谎报出生日期来规避这一点。,但是一些年长的成员通过在加入时谎报出生日期来规避这一点。,0,,
"Before the pandemic , there was only limited use of gloves , however , and in particular masks , in care homes.","Before the latter, there was only limited use of gloves, however, and in particular masks, in care homes.",然而，在大流行之前，养老院只使用有限的手套，尤其是口罩。,然而，在后者之前，养老院只使用有限的手套，尤其是口罩。,0,,
"Any vaccines which are determined for use will undergo a vigorous series of safety checks , they will be absolutely safe for the public to use.","Any books which are determined for use will undergo a vigorous series of safety checks, they will be absolutely safe for the public to use.",任何确定使用的疫苗都将经过一系列严格的安全检查，公众使用它们是绝对安全的。,任何决定使用的书籍都将经过一系列严格的安全检查，公众使用它们是绝对安全的。,0,,
"After three years , the man ' s account was still active , at which point Panorama contacted the company.","After three times, the man' s account was still active, at which point Panorama contacted the company.",三年后，该男子的账户仍然活跃，这时Panorama联系了该公司。,三次之后，该男子的账户仍然活跃，这时Panorama联系了该公司。,0,,
"A new Watch Dogs trailer , apparently featuring footage from the current - gen version of the game , has drawn criticism for its poor quality.","A new york Dogs trailer, apparently featuring footage from the current - gen version of the game, has drawn criticism for its poor quality.",一个新的看门狗预告片，显然以当前版本游戏的镜头为特色，因其质量差而受到批评。,一个纽约狗的预告片，显然以当前版本的游戏的镜头，已经引起了批评，因为它的质量差。,1,特色,
"A Chinese citizen , who worked at the same restaurant , was injured in the attack and is now in stable condition , the embassy said.","A syrian citizen, who worked at the same restaurant, was injured in the attack and is now in stable condition, the embassy said.",大使馆表示，在同一家餐厅工作的一名中国公民在袭击中受伤，目前情况稳定。,大使馆表示，在同一家餐厅工作的一名叙利亚公民在袭击中受伤，目前情况稳定。,0,,
"With all the group and previous knockout matches played behind closed door , tickets for the final were in very hot demand.","With all the clubs and previous knockout matches played behind closed door, tickets for the final were in very hot demand.",由于所有小组赛和之前的淘汰赛都是闭门进行的，决赛的门票非常抢手。,由于所有的俱乐部和之前的淘汰赛都是闭门进行的，决赛的门票非常抢手。,0,,
"We have captured a piece of history by telling the stories of our lives during such an unusual period , and that gives this book meaning.","We have captured a lot of history by telling the stories of our lives during such an unusual period, and that gives this book meaning.",通过讲述我们在这个不同寻常时期的生活故事，我们捕捉到了一段历史，这也赋予了这本书意义。,通过讲述我们在这个不同寻常时期的生活故事，我们捕捉到了很多历史，这也赋予了这本书意义。,0,,
"To facilitate contact tracing , guests will be obliged to book in advance for each film release and sit only on their pre - ordered seat.","To facilitate search tracing, guests will be obliged to book in advance for each film release and sit only on their pre - ordered seat.",为了便于追踪联系人，客人必须提前预订每部电影，并且只能坐在他们预订的座位上。,为了方便搜索追踪，客人必须提前预订每部电影，并只能坐在他们预订的座位上。,0,,
Thousands of people have been prevented from paying with cash in recent months.,Thousands of people have been prevented from paying with friends in recent months.,近几个月来，数千人被禁止用现金支付。,最近几个月，成千上万的人被阻止与朋友付款。,0,,
"They had logged on to the government website to find one , but were told that because their names and addresses could not be checked , they would have to go to a physical test site instead.","They had logged on to the test website to find one, but were told that because their names and addresses could not be checked, they would have to go to a physical test site instead.",他们登录政府网站想找一个，但被告知因为他们的名字和地址无法查到，他们必须去一个物理测试站点。,他们登录了考试网站，但被告知由于他们的姓名和地址无法查询，他们必须去实体考试网站。,1,物理测试站点,实体考试网站
"There is large , accelerating community spread across the top half of the country , where temperatures have dropped and Americans have moved indoors.","There is large, accelerating population spread across the top half of the country, where temperatures have dropped and Americans have moved indoors.",在美国的上半部分地区，气温已经下降，美国人已经搬到了室内。,美国上半部分地区的人口数量庞大，而且在不断增加，那里的气温已经下降，美国人都搬到了室内。,1,,庞大;而且在不断增加
"There is a medical team , made up of more than 10 professionals that is in constant contact with everyone.","There is a good team, made up of more than 10 professionals that is in constant contact with everyone.",这里有一个由10多名专业人员组成的医疗团队，他们与每个人都保持着不断的联系。,有一个很好的团队，由10多名专业人士组成，他们与每个人都保持着不断的联系。,0,,
The top science cities are those whose institutions collectively publish the most output in the 82 major journals ranked by the Nature Index.,The new science cities are those whose institutions collectively publish the most output in the 82 major journals ranked by the Nature Index.,顶尖科学城是指其机构在自然指数排名的82种主要期刊上发表的文章最多的城市。,在自然指数排名的82种主要期刊上，新科学城的科研机构发表的论文数量最多。,1,,科研
"The resulting rush of air will drive a turbine to make electricity , which can be sold back to the grid.","The resulting breath of air will drive a turbine to make electricity, which can be sold back to the grid.",由此产生的气流将驱动涡轮机发电，这些电力可以卖回给电网。,由此产生的空气将驱动涡轮机发电，这些电力可以卖回给电网。,0,,
The report was put out by the African Union Development Agency and the African Development Bank after a study into the establishment of a continental electricity grid.,The project was put out by the African Union Development Agency and the African Development Bank after a study into the establishment of a continental electricity grid.,这份报告是由非洲联盟发展署和非洲开发银行在对建立大陆电网进行研究后发布的。,该项目是由非洲联盟开发署和非洲开发银行在对建立大陆电网进行研究后提出的。,0,,
The pandemic has severely disrupted the education and healthcare systems that millions of parents rely on.,The facebook has severely disrupted the education and healthcare systems that millions of parents rely on.,疫情严重扰乱了数百万父母赖以生存的教育和医疗体系。,facebook已经严重破坏了数百万父母所依赖的教育和医疗系统。,0,,
"The pandemic has affected most athletes in the world , and we are sorry so I will try my best to prepare for the Olympics.","The violence has affected most athletes in the world, and we are sorry so I will try my best to prepare for the Olympics.",疫情影响了世界上大多数运动员，我们很抱歉，所以我会尽最大努力准备奥运会。,暴力影响了世界上大多数运动员，我们很抱歉，所以我会尽我最大的努力准备奥运会。,0,,
"The months ahead will be challenging for you , so it is especially important that we discuss and coordinate our policies.","The go ahead will be challenging for you, so it is especially important that we discuss and coordinate our policies.",未来几个月对你们来说将是充满挑战的，因此我们讨论和协调我们的政策尤为重要。,未来的道路对你们来说充满挑战，因此我们讨论和协调政策尤为重要。,0,,
"The horse received immediate veterinary care , however he was able to be saved due to the nature of the injury sustained.","The horse received extensive veterinary care, however he was able to be saved due to the nature of the injury sustained.",这匹马立即接受了兽医的治疗，但由于受伤的性质，它得以获救。,这匹马接受了广泛的兽医治疗，但由于受伤的性质，它得以获救。,0,,
"The guide contains eight chapters highlighting the importance of nutritional intake , nutritional support for those with tumors at different phases and receiving various treatment.","The cancer contains eight chapters highlighting the importance of nutritional intake, nutritional support for those with tumors at different phases and receiving various treatment.",该指南包含八个章节，强调了营养摄入的重要性，对不同阶段的肿瘤患者和接受不同治疗的患者的营养支持。,《癌症》共八章，强调了营养摄入的重要性，对不同阶段肿瘤患者和接受不同治疗的患者的营养支持。,0,,
The developers are applying for regulatory approval after trial results showed it protected 70 % of people.,The people are applying for regulatory approval after trial results showed it protected 70% of people.,在试验结果显示它能保护70%的人之后，开发商正在申请监管部门的批准。,在试验结果显示该药物能保护70%的人后，人们正在申请监管部门的批准。,1,,该药物
The coronavirus comes amid mass cancellation of flights and businesses as new cases are being diagnosed around the world every day.,The everything comes amid mass cancellation of flights and businesses as new cases are being diagnosed around the world every day.,随着世界各地每天都有新确诊病例，大量航班和企业被取消，这种冠状病毒出现了。,这一切都发生在大量航班和企业取消的情况下，因为世界各地每天都有新病例被诊断出来。,0,,
The club ' s estimates assume a new free trade agreement with the eu by the end of the year.,The barron' s estimates assume a new free trade agreement with the eu by the end of the year.,该俱乐部的估计是基于与欧盟在今年年底达成新的自由贸易协定的假设。,《巴伦周刊》的估计是假设英国与欧盟在今年年底前达成新的自由贸易协定。,1,,英国
"The cash injection will help with the construction and maintenance costs of St Paul ' s , which is normally a huge tourist attraction.","The fuel injection will help with the construction and maintenance costs of St Paul' s, which is normally a huge tourist attraction.",这笔现金注入将有助于圣保罗大教堂的建设和维护成本，圣保罗大教堂通常是一个巨大的旅游景点。,燃油喷射将有助于圣保罗大教堂的建设和维护成本，圣保罗大教堂通常是一个巨大的旅游景点。,1,注入,喷射
The banana is believed to be one of the world ’ s earliest and most cultivated fruits and has travelled far and wide from its humble origins in India and South - East Asia.,The mango is believed to be one of the world ’ s earliest and most cultivated fruits and has travelled far and wide from its humble origins in India and South - East Asia.,香蕉被认为是世界上最早和栽培最多的水果之一，从印度和东南亚的卑微起源到世界各地。,芒果被认为是世界上最早和栽培最多的水果之一，从它卑微的起源印度和东南亚，它已经传播得很远很远。,1,世界各地,很远很远
The EU recognizes the waters as belonging to greece and said it would be illegal for fishing to conduct drilling and energy exploration there.,The greece recognizes the waters as belonging to greece and said it would be illegal for fishing to conduct drilling and energy exploration there.,欧盟承认这片水域属于希腊，并表示在那里进行捕鱼、钻探和能源勘探是非法的。,希腊承认该水域属于希腊，并表示在该水域进行捕鱼、钻探和能源勘探是非法的。,0,,
Salford said that compensation has now been agreed between all parties and have started the recruitment process for a new head coach.,Salford said that everything has now been agreed between all parties and have started the recruitment process for a new head coach.,索尔福德表示，现在各方已经就补偿问题达成了一致，并且已经开始招募新主教练。,索尔福德说现在各方已经达成了一致，并且已经开始了新主教练的招募过程。,1,,过程
"Parents are driving the sales of the original English books and magazines as they consider the readings not only effective science education but a way to learn english , according to Guo.","Parents are driving the banning of the original English books and magazines as they consider the readings not only effective science education but a way to learn english, according to Guo.",郭德纲表示，家长们认为阅读不仅是有效的科学教育，也是学习英语的一种方式，因此推动了原版英语书籍和杂志的销售。,郭教授表示，家长们正在推动原版英语书籍和杂志的禁读，因为他们认为阅读不仅是有效的科学教育，也是学习英语的一种方式。,1,郭德纲,郭教授
On show will be works by the three master artists to mark their courage to challenge rigid academic rules and experimental art to usher a long - standing form of art into a new era.,On today will be works by the three master artists to mark their courage to challenge rigid academic rules and experimental art to usher a long - standing form of art into a new era.,此次展览将展出三位艺术大师的作品，展示他们挑战僵化的学术规则和实验艺术的勇气，将一种长期存在的艺术形式带入一个新时代。,今天将展出三位艺术大师的作品，以纪念他们挑战僵化的学术规则和实验艺术的勇气，将一种历史悠久的艺术形式带入一个新的时代。,1,展示,纪念
Mcdonald is putting a new spin on an old favorite as it tries to lure customers back during the day.,Mcdonald is putting a good spin on an old favorite as it tries to lure customers back during the day.,麦当劳正在对一种古老的最爱进行新诠释，试图在白天吸引顾客回来。,麦当劳正在对一种古老的最受欢迎的食物进行精彩的演绎，试图在白天吸引顾客回来。,1,最爱,最受欢迎的食物
"In this period , a number of countries have stepped up vr marketing efforts to prepare for the gradual recovery of their tourism industries.","In this way, a number of countries have stepped up vr marketing efforts to prepare for the gradual recovery of their tourism industries.",在此期间，一些国家加大了vr营销力度，为本国旅游业的逐步复苏做准备。,就这样，一些国家加大了vr营销的力度，为本国旅游业的逐步复苏做准备。,0,,
Imagine being forced to spend two weeks alone in a hospital room ahead of the biggest competition of your life.,Imagine being forced to spend two hours alone in a hospital room ahead of the biggest competition of your life.,想象一下，在你人生中最大的比赛之前，你被迫独自在病房里呆了两周。,想象一下，在你人生中最大的比赛之前，你被迫独自在病房里待了两个小时。,0,,
"Illustrations for different reading materials , such as books and magazines , help readers of many ages better understand the content.","Illustrations for different reasons materials, such as books and magazines, help readers of many ages better understand the content.",不同阅读材料的插图，如书籍和杂志，帮助不同年龄的读者更好地理解内容。,不同原因的插图材料，如书籍和杂志，帮助许多年龄的读者更好地理解内容。,1,不同,许多
He said UK universities are also arranging charter flights for other reasons to bring students to the country.,He said UK authorities are also arranging charter flights for other reasons to bring students to the country.,他说，英国大学也出于其他原因安排包机将学生带到该国。,他说，英国当局还出于其他原因安排包机将学生带到该国。,0,,
"He points out everything done wrong in the original egg fried rice video , a response that has gathered more than 17 million views so far.","He points out everything done wrong in the american egg fried rice video, a response that has gathered more than 17 million views so far.",他指出了原来鸡蛋炒饭视频中所有的错误，这一回应目前已收集了1700多万次观看。,他指出了美国鸡蛋炒饭视频中所有的错误，这一回应目前已获得1700多万次观看。,0,,
He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the city was facing a shortage of crew.,He joined Bravo air Ambulance as an emergency medical officer at a time when the city was facing a shortage of crew.,他加入布拉沃志愿救护车担任紧急医疗官，当时该市正面临人员短缺。,他加入布拉沃空中救护队担任紧急医疗官，当时该市正面临人员短缺。,0,,
He expressed appreciation for the organizers of the event for organizing the event in these challenging times.,He expressed respect for the organizers of the event for organizing the event in these challenging times.,他对活动的组织者表示感谢，感谢他们在这个充满挑战的时期组织这次活动。,他对活动的组织者表示敬意，因为他们在这个充满挑战的时代组织了这次活动。,0,,
"He and his family usually spend a day or two near the lake , which provides refreshing experiences with the nice air and sunshine , he said.","He and his children usually spend a day or two near the lake, which provides refreshing experiences with the nice air and sunshine, he said.",他说，他和他的家人通常会在湖边呆上一两天，这里有清新的空气和阳光，让人耳目一新。,他说，他和他的孩子们通常会在湖边呆上一两天，这里有清新的空气和阳光，让人耳目一新。,0,,
"Frost ' s Descent is the last solar term of autumn , during which time the weather becomes much colder than before and frost begins to appear.","Frost' s Descent is the first solar term of autumn, during which time the weather becomes much colder than before and frost begins to appear.",霜降是秋天的最后一个节气，在这段时间里，天气变得比以前冷得多，开始出现霜冻。,霜降是秋天的第一个节气，在这段时间里，天气变得比以前冷得多，开始出现霜冻。,0,,
Facebook and Twitter ' s chief executives have been challenged over their handling of the US election in their latest appearance before the us Senate.,Facebook and company' s chief executives have been challenged over their handling of the US election in their latest appearance before the us Senate.,脸书和推特的首席执行官最近一次在美国参议院露面时，就他们对美国大选的处理受到了质疑。,脸书及其首席执行官最近一次在美国参议院露面时，就他们对美国大选的处理受到了质疑。,0,,
"At the corporate headquarters of Terminus group in Beijing , engineers of the high - tech company are busy testing robots.","At the second headquarters of Terminus group in Beijing, engineers of the high - tech company are busy testing robots.",在Terminus集团位于北京的总部，这家高科技公司的工程师们正忙着测试机器人。,在Terminus集团位于北京的第二总部，这家高科技公司的工程师们正忙着测试机器人。,0,,
"Without the March relief package , the poverty rates would have been higher over the last seven months.","Without the emergency relief package, the poverty rates would have been higher over the last seven months.",如果没有3月份的救助计划，过去7个月的贫困率会更高。,如果没有紧急救济计划，过去7个月的贫困率会更高。,0,,
"While the mash portion of this dish is fairly straightforward , it ' s the same that makes it an enduring comfort food go - to.","While the first portion of this dish is fairly straightforward, it' s the same that makes it an enduring comfort food go - to.",虽然这道菜的土豆泥部分相当简单，但这也使它成为一种经久不衰的安慰食物。,虽然这道菜的第一部分相当简单，但同样的道理使它成为一种经久不衰的安慰食物。,1,土豆泥部分,第一部分
"When many of her fellow dancers expressed their desire to learn more complicated routines , Chen organized them into a troupe.","When many of her own dancers expressed their desire to learn more complicated routines, Chen organized them into a troupe.",当她的许多舞蹈伙伴表示想要学习更复杂的舞蹈动作时，陈琳将他们组织成一个剧团。,当她自己的许多舞者表示想学习更复杂的舞蹈动作时，陈把他们组织成一个剧团。,0,,
"Using a cat teaser to simulate bird or tiny animal can let the cat enjoy the happiness of hunting , and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture.","Using a film teaser to simulate bird or tiny animal can let the cat enjoy the happiness of hunting, and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture.",用猫绳模拟小鸟或小动物，可以让猫享受狩猎的快乐，充分高质量的运动可以减少咬人或破坏家具的行为。,用电影预告片模拟小鸟或小动物可以让猫享受狩猎的快乐，充足高质量的运动可以减少咬人或破坏家具的行为。,0,,
"Tossing the wok allows better mixing , which is essential when you have super high heat.","Tossing the room allows better mixing, which is essential when you have super high heat.",翻炒锅可以更好地混合，当你有超高的热量时，这是必不可少的。,翻转房间可以更好地混合，当你有超高的热量时，这是必不可少的。,0,,
The university was chosen to house the centre because it has a library for research into the disease.,The australia was chosen to house the centre because it has a library for research into the disease.,该中心被选在这所大学，因为它有一个研究这种疾病的图书馆。,该中心被选在澳大利亚，因为那里有一个研究该病的图书馆。,0,,
"The region boasts abundant tourism resources and attractive beaches , along with a dynamic economy , impressive growth , and a strong demand for business travel.","The region boasts unique tourism resources and attractive beaches, along with a dynamic economy, impressive growth, and a strong demand for business travel.",该地区拥有丰富的旅游资源和迷人的海滩，以及充满活力的经济、令人印象深刻的增长和强劲的商务旅行需求。,该地区拥有独特的旅游资源和迷人的海滩，以及充满活力的经济、令人印象深刻的增长和强劲的商务旅行需求。,0,,
"The princess of Pop has become well known for her dance tunes , and her 15th studio album drops on Friday.","The queen of Pop has become well known for her dance tunes, and her 15th studio album drops on Friday.",这位流行音乐公主因她的舞曲而闻名，她的第15张录音室专辑将于周五发行。,这位流行天后因她的舞曲而闻名，她的第15张录音室专辑将于周五发行。,1,音乐公主,天后
"The government said it has struck a balance between protecting jobs , the economy and saving money.","The trump said it has struck a balance between protecting jobs, the economy and saving money.",政府表示，它已经在保护就业、经济和省钱之间取得了平衡。,特朗普表示，该计划在保护就业、经济和省钱之间取得了平衡。,0,,
The government is said to be planning legislation which will ban the movement of staff between homes.,The smith is said to be planning legislation which will ban the movement of staff between homes.,政府据说正在计划立法，禁止员工在不同家之间流动。,据说，史密斯正在计划立法，禁止员工在不同家庭之间流动。,0,,
