S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"Tourists can immerse themselves in the more than 50 tourist activities located in Jilin during the day , ranging from a ski trip to a music festival.","Tourists can immerse themselves in the more than 50 tourist activities located in Jilin throughout the day , ranging from a ski trip to a music festival.",白天，游客可以沉浸在吉林的50多种旅游活动中，从滑雪之旅到音乐节。,从滑雪之旅到音乐节，游客们可以沉浸在吉林全天50多种旅游活动中。,0,,
"To his frustration , they talked about Patrick Mahomes ' arm rather than his decision making as if brawn somehow mattered more than brain.","To her frustration , they talked about Patrick Mahomes ' arm rather than his decision making as if brawn somehow mattered more than brain.",令他沮丧的是，他们谈论的是帕特里克·马霍姆斯的手臂，而不是他的决策，好像肌肉比大脑更重要似的。,令她沮丧的是，他们谈论的是帕特里克·马霍姆斯的手臂，而不是他的决策，好像肌肉比大脑更重要似的。,0,,
"TikTok has capitalized on the trend by making a TV commercial from the original video and its knockoffs , which ran during Major League Baseball playoffs.","TikTok has capitalized on the trend by making a television commercial from the original video and its knockoffs , which ran during Major League Baseball playoffs.",TikTok利用这一趋势，用原版视频和仿制品制作了一则电视广告，在美国职业棒球大联盟季后赛期间播出。,TikTok利用了这一趋势，用原版视频及其仿制品制作了一则电视广告，在美国职业棒球大联盟季后赛期间播出。,0,,
Those who have previously visited the Schengen area and have a positive visa history will be granted the opportunity to have a multiple - entry visa valid for up to five years.,Those who have previously visited the Schengen area and have a positive visa history can be granted the opportunity to have a multiple - entry visa valid for up to five years.,那些曾经访问过申根地区并有良好签证历史的人将有机会获得有效期最长为5年的多次往返签证。,那些曾经访问过申根地区并有良好签证历史的人可以获得有效期最长为5年的多次往返签证。,1,有机会,
"Those living under level four restrictions would be advised to avoid any unnecessary travel out of the country , and to keep journeys within the area to an absolute minimum.","Individuals living under level four restrictions would be advised to avoid any unnecessary travel out of the country , and to keep journeys within the area to an absolute minimum.",建议那些生活在四级限制之下的人避免任何不必要的出国旅行，并将在该地区的旅行减少到绝对最低限度。,建议生活在四级限制之下的个人避免任何不必要的出国旅行，并将在该地区的旅行减少到绝对最低限度。,0,,
"This year will be different to previous years , but i ' m sure that the travelers that do end up coming here will of course find huge enjoyment.","This year will be different to previous years , but i ' m sure that the travelers who do end up coming here will of course find huge enjoyment.",今年将与往年不同，但我相信最终来这里的游客当然会发现巨大的乐趣。,今年将与往年不同，但我相信最终来到这里的游客当然会发现巨大的乐趣。,0,,
"This went to the High Court , where judges found that most , but not all of the policies involved should pay out offering a potential lifeline to these small businesses.","This went to the High Court , where judges found that some , but not all of the policies involved should pay out offering a potential lifeline to these small businesses.",上诉到高等法院，法官们认为大部分，但不是所有的相关政策都应该为这些小企业提供潜在的生命线。,这被送到了高等法院，法官们发现一些，但不是所有的相关政策都应该为这些小企业提供潜在的生命线。,1,认为,发现
"This is the first time the smartphone brand took such a position , following the first in 2014 , according to Beijing News.","It is the first time the smartphone brand took such a position , following the first in 2014 , according to Beijing News.",据《新京报》报道，这是继2014年之后，该智能手机品牌首次占据这一位置。,据《新京报》报道，这是继2014年之后，该智能手机品牌首次占据这一位置。,0,,
"This is the core of our service culture , a service that anticipates your every need and an emotional connection that comes from the heart.","That is the core of our service culture , a service that anticipates your every need and an emotional connection that comes from the heart.",这是我们服务文化的核心，我们的服务能预见到您的每一个需求，我们的情感连接来自内心。,这是我们服务文化的核心，我们的服务能预见到您的每一个需求，我们的情感联系来自于我们的内心。,0,,
"They made a flying start to their campaign , winning five of their first six matches , before faltering and suffering four straight defeats in the latter stages of the group phase.","They had a flying start to their campaign , winning five of their first six matches , before faltering and suffering four straight defeats in the latter stages of the group phase.",他们开门红，在前6场比赛中赢了5场，但在小组赛的最后阶段却遭遇了四连败。,他们开门红，在前6场比赛中赢了5场，但在小组赛后期遭遇四连败。,0,,
"There ’ s something deeply moving about seeing something germinate , flower or even go to seed.","There ’ s something deeply moving about seeing something germinate , flower or even come to seed.",看到某样东西发芽、开花甚至结子，会让人非常感动。,看到某样东西发芽、开花甚至结果子，会让人非常感动。,0,,
"Then when there is a peak in demand in a day or a month , the liquid air will be warmed so it expands.","Then if there is a peak in demand in a day or a month , the liquid air will be warmed so it expands.",然后，当一天或一个月的需求达到峰值时，液体空气将被加热，从而膨胀。,然后，如果在一天或一个月内需求达到峰值，液态空气就会被加热，从而膨胀。,0,,
"The world ' s poorest and most vulnerable must not be "" trampled in the stampede "" for Covid - 19 vaccines , the head of the World Health Organization has warned.","The world ' s poorest and most vulnerable should not be "" trampled in the stampede "" for Covid - 19 vaccines , the head of the World Health Organization has warned.",世界卫生组织总干事谭德塞警告说，世界上最贫穷和最脆弱的人群不应被Covid - 19疫苗的“踩踏”。,世界卫生组织总干事谭德塞警告说，世界上最贫穷和最脆弱的人群不应该被Covid - 19疫苗的“踩踏”。,0,,
"The vote had been initiated by the populist right - wing swiss people ' s party , known as the SVP , which claimed current regulations would lead to overpopulation , rising housing costs and a strained welfare system.","The vote had been initiated by the populist right - wing swiss people ' s party , known as the SVP , who claimed current regulations would lead to overpopulation , rising housing costs and a strained welfare system.",这次投票是由民粹主义右翼瑞士人民党发起的，该党声称，目前的规定将导致人口过剩、住房成本上升和福利体系紧张。,这次投票是由民粹主义右翼瑞士人民党发起的，该党声称，目前的规定将导致人口过剩、住房成本上升和福利体系紧张。,0,,
The toughest social curbs were announced amid warnings that hospitalisations and deaths could exceed those seen during the first wave of the virus in the next six weeks.,The harshest social curbs were announced amid warnings that hospitalisations and deaths could exceed those seen during the first wave of the virus in the next six weeks.,在宣布最严厉的社会限制措施之际，有警告称，未来六周的住院人数和死亡人数可能超过第一波病毒期间的人数。,在宣布最严厉的社会限制措施之际，有警告称，未来6周的住院人数和死亡人数可能超过病毒第一波期间的水平。,0,,
"The results come hot on the heels of similar results from Pfizer , and add to growing confidence that vaccines can help end the pandemic.","Their results come hot on the heels of similar results from Pfizer , and add to growing confidence that vaccines can help end the pandemic.",这一结果紧随辉瑞公司的类似结果而来，并增强了人们对疫苗有助于结束大流行的信心。,他们的研究结果紧随辉瑞公司的类似结果之后，并增加了人们对疫苗可以帮助结束大流行的信心。,1,,研究
The results are only representative of nine marine corps recruit classes and more research is needed to determine whether similar findings would emerge among other groups of young recruits.,The results are only representative of nine marine corps recruit classes but more research is needed to determine whether similar findings would emerge among other groups of young recruits.,该结果仅代表了海军陆战队9个新兵班级，还需要更多的研究来确定是否在其他年轻新兵群体中也会出现类似的结果。,这一结果仅代表了海军陆战队9个新兵群体，但还需要更多的研究来确定是否在其他年轻新兵群体中也会出现类似的结果。,1,班级,群体
"The restoration work on relocated frescos and colored statues from the Tianti Mountain Grottoes , some of China ' s largest , has been completed local authorities said on Friday.","The renovation work on relocated frescos and colored statues from the Tianti Mountain Grottoes , some of China ' s largest , has been completed local authorities said on Friday.",当地政府周五表示，中国最大的石窟之一天anti山石窟的壁画和彩色雕像的修复工作已经完成。,周五，当地政府表示，中国最大的石窟之一天地山石窟的壁画和彩色雕像的修复工作已经完成。,1,天anti,天地
"The rapid growth of artificial intelligence presents an opportunity for Africa to provide solutions to some of its most pressing problems , such as food security , healthcare and financial services.","The rapid growth of artificial intelligence provides an opportunity for Africa to provide solutions to some of its most pressing problems , such as food security , healthcare and financial services.",人工智能的快速发展为非洲提供了一个机会，可以为其一些最紧迫的问题提供解决方案，如粮食安全、医疗保健和金融服务。,人工智能的快速发展为非洲提供了一个机会，可以为一些最紧迫的问题提供解决方案，如粮食安全、医疗保健和金融服务。,0,,
"The opportunity to earn an invitation to the Masters and stand at that first tee was my dream , and to have it come true in 1975 remains one of the greatest highlights of my career and life.","The chance to earn an invitation to the Masters and stand at that first tee was my dream , and to have it come true in 1975 remains one of the greatest highlights of my career and life.",有机会获得大师赛的邀请并站在第一个发球区是我的梦想，而在1975年实现这一梦想仍然是我职业生涯和人生中最伟大的亮点之一。,有机会获得大师赛的邀请并站在第一个发球区是我的梦想，而在1975年实现这一梦想仍然是我职业生涯和人生中最伟大的亮点之一。,0,,
"The lockdown , which begins on Thursday , calls for non - essential shops to close , and to work from home if necessary , and most sporting and leisure facilities to be mothballed.","The lockdown , which starts on Thursday , calls for non - essential shops to close , and to work from home if necessary , and most sporting and leisure facilities to be mothballed.",从周四开始的封锁要求非必要的商店关闭，必要时在家工作，大多数运动和休闲设施被封存。,从周四开始的封锁要求非必要的商店关闭，必要时在家工作，大多数体育和休闲设施被封存。,0,,
"The latest VR technology and 3d filming makes it possible to see the magnificent natural landscapes of Huangshan county , exquisite architecture of the Summer Palace , splendid views of Jiuzhaigou and sacred serenity of Potala Palace with just a few clicks.","The latest VR technology and 3d filming makes it possible to see the magnificent natural landscapes of Huangshan county , exquisite architecture of the Summer Palace , splendid views of Jiuzhaigou and sacred serenity of Potala Palace in just a few clicks.",最新的VR技术和3d拍摄技术使得只需点击几下鼠标，就可以看到黄山壮丽的自然景观、颐和园的精美建筑、九寨沟的壮丽景色和布达拉宫的神圣宁静。,最新的VR技术和3d拍摄技术，只需点击几下鼠标，就可以看到黄山壮丽的自然景观、颐和园的精美建筑、九寨沟的壮丽景色和布达拉宫的神圣宁静。,0,,
"The hope is this can be used to stamp out an outbreak , by getting everyone who tests positive to isolate , without turning to the restrictions.","The hope is this could be used to stamp out an outbreak , by getting everyone who tests positive to isolate , without turning to the restrictions.",希望这可以用来消灭疫情，让每个检测呈阳性的人被隔离，而不诉诸于限制措施。,希望这可以用来消灭疫情，让每个检测呈阳性的人被隔离，而不诉诸于限制措施。,0,,
The government has also said people must not travel to second homes either in the UK or abroad.,The Government has also said people must not travel to second homes either in the UK or abroad.,政府还表示，人们不得前往英国国内或国外的第二居所。,政府还表示，人们不得前往英国国内或国外的第二居所。,0,,
"The event attracted 285 enterprise from 30 countries , a number smaller than previous years due to the pandemic.","The conference attracted 285 enterprise from 30 countries , a number smaller than previous years due to the pandemic.",本届展会吸引了来自30个国家的285家企业参展，受疫情影响，参展人数少于往年。,本次会议吸引了来自30个国家的285家企业参会，受疫情影响，参会人数比往年有所减少。,0,,
"The drop in the numbers led to an unprecedented 10 - day period where , before their closure , Italy ' s cultural attractions were offering pretty much private visits for tourists and visitors alike.","This drop in the numbers led to an unprecedented 10 - day period where , before their closure , Italy ' s cultural attractions were offering pretty much private visits for tourists and visitors alike.",人数的下降导致了前所未有的10天，在关闭之前，意大利的文化景点为游客和其他游客提供了相当多的私人参观。,人数的下降导致了前所未有的10天，在关闭之前，意大利的文化景点为游客和游客提供了相当多的私人参观。,0,,
"The days were really , really odd because your sleep schedule is messed up and you ' re out of contact with everyone else.","The days were really , really odd because your sleep schedule was messed up and you ' re out of contact with everyone else.",那些日子真的非常非常奇怪，因为你的睡眠时间表被打乱了，而且你和其他人失去了联系。,那些日子真的非常非常奇怪，因为你的睡眠时间表被打乱了，而且你和其他人失去了联系。,0,,
"The cars are incredible , in fact how they ' re made , watching the craftsmanship , the work that goes into them , the technology , the team.","These cars are incredible , in fact how they ' re made , watching the craftsmanship , the work that goes into them , the technology , the team.",这些车是不可思议的，事实上，它们是如何制造的，看着工艺，工作，技术，团队。,这些汽车令人难以置信，事实上，它们是如何制造的，看着工艺，工作，技术，团队。,0,,
"The biggest challenge is to get used to the intensity , pace and physicality in competitions of the professional league and i believe my experience playing in the US will help me make a smooth transition.","The real challenge is to get used to the intensity , pace and physicality in competitions of the professional league and i believe my experience playing in the US will help me make a smooth transition.",最大的挑战是适应职业联赛的强度、节奏和身体对抗，我相信我在美国的经历会帮助我顺利过渡。,真正的挑战是适应职业联赛的强度、节奏和身体对抗，我相信我在美国的经历会帮助我顺利过渡。,0,,
The beauty of the fact that Lando streams online means fans see him in his bedroom and they have that close affiliation to him.,The beauty of the fact that Lando streams online means fans see him from his bedroom and they have that close affiliation to him.,兰多在线直播的美妙之处在于，粉丝们在他的卧室里看到他，他们与他有密切的联系。,兰多在线直播这一事实的美妙之处在于，粉丝们可以从他的卧室看到他，他们与他有着密切的联系。,1,,这一事实
The German manager has been heavily critical of the congested fixture list this season and has repeatedly called for teams to be able to use five substitutions in a match in order to prevent more injuries.,The German manager has been highly critical of the congested fixture list this season and has repeatedly called for teams to be able to use five substitutions in a match in order to prevent more injuries.,这位德国主教练对本赛季的赛程安排非常不满，并多次呼吁球队在一场比赛中使用5个换人名额，以防止更多的伤病。,这位德国主教练对本赛季的赛程安排非常不满，并多次呼吁球队在一场比赛中使用5个换人名额，以防止更多的伤病。,0,,
"The Federal Communications Commission ( FCC ) will draft regulations intended for social media companies following a decision earlier this year by the Trump administration , the agency ' s chairman said Thursday.","The Federal Communications Commission ( FCC ) will draft regulations intended for social media companies after a decision earlier this year by the Trump administration , the agency ' s chairman said Thursday.",美国联邦通信委员会主席周四表示，根据特朗普政府今年早些时候的一项决定，该委员会将起草针对社交媒体公司的规定。,美国联邦通信委员会主席周四表示，在特朗普政府今年早些时候做出决定后，该委员会将起草针对社交媒体公司的规定。,0,,
The EU and UK chief negotiators have stepped back from post - Brexit trade talks after a member of the EU team tested positive for Covid - 19.,Both EU and UK chief negotiators have stepped back from post - Brexit trade talks after a member of the EU team tested positive for Covid - 19.,在一名欧盟团队成员新冠病毒检测呈阳性后，欧盟和英国首席谈判代表退出了英国退欧后的贸易谈判。,在欧盟团队一名成员新冠病毒检测呈阳性后，欧盟和英国首席谈判代表都退出了英国退欧后的贸易谈判。,0,,
"The EIU predicts that the trends will continue , with people prioritizing staples and home entertainment over the likes of clothing during 2021.","The SIU predicts that the trends will continue , with people prioritizing staples and home entertainment over the likes of clothing during 2021.",经济学人智库预测，这一趋势将持续下去，到2021年，人们会优先考虑主食和家庭娱乐，而不是服装等。,SIU预测，这一趋势将持续下去，到2021年，人们会优先考虑主食和家庭娱乐，而不是服装等。,0,,
That board will look to see how many of the participants who are ill received the vaccine and how many received the placebo.,That group will look to see how many of the participants who are ill received the vaccine and how many received the placebo.,委员会将调查患病的参与者中有多少人接种了疫苗，有多少人接种了安慰剂。,该小组将观察患病参与者中有多少人接种了疫苗，有多少人接种了安慰剂。,0,,
"Such was the Saints dominance , they closed out the game with back up quarterback and former Buccaneers starter Jameis Winston taking the field.","Such was the Saints dominance , they closed out the game with back up receiver and former Buccaneers starter Jameis Winston taking the field.",这就是圣徒队的统治力，他们以替补四分卫和前海盗队首发詹姆斯·温斯顿上场结束了比赛。,这就是圣徒队的统治力，他们以替补接球手和前海盗队先发球员詹姆斯·温斯顿上场结束了比赛。,0,,
"Springsteen has always been a poet at heart , and his music during marathon live performances with deeply personal accounts of his life and experiences.","Springsteen has always been a poet at heart , and his music during marathon live performances with deeply personal accounts of his life and times.",斯普林斯汀在内心深处一直是一位诗人，他在马拉松现场表演中的音乐深刻地讲述了他的生活和经历。,斯普林斯汀在内心深处一直是一位诗人，他在马拉松现场表演中的音乐深刻地反映了他的生活和时代。,0,,
Snowden has been taking refuge in Russia and is wanted by the United States on charges of espionage and theft of american property.,Snowden has been taking refuge in Russia and is wanted by the United States on charges of treason and theft of american property.,斯诺登一直在俄罗斯避难，被美国以间谍罪和盗窃美国财产的罪名通缉。,斯诺登一直在俄罗斯避难，被美国以叛国罪和盗窃美国财产的罪名通缉。,0,,
"Since then , the majority of applicants for the position came with backgrounds in finance , business and , cultural and tourism industries , and international business.","Since then , the majority of applicants for the position come with backgrounds in finance , business and , cultural and tourism industries , and international business.",从那时起，该职位的大部分申请人都有金融、商业和文化旅游行业以及国际商务的背景。,从那时起，该职位的大多数申请人都有金融、商业和文化旅游行业以及国际商务背景。,0,,
"She had recently received an email from a friend , a single woman who confessed that she had spent months in dire economic straits.","He had recently received an email from a friend , a single woman who confessed that she had spent months in dire economic straits.",她最近收到了一个朋友的电子邮件，一个单身女性，她承认自己已经在可怕的经济困境中度过了几个月。,他最近收到了一个朋友的电子邮件，一个单身女性，她承认自己已经在可怕的经济困境中度过了几个月。,0,,
Search and rescue operations have been going on around the clock in the debris of a total of eight collapsed buildings in the city.,Search and rescue operations have been going on around the clock in the debris of a total of eight collapsed buildings around the city.,在这座城市共8座倒塌建筑的废墟中，搜救工作正在昼夜不停地进行。,在这座城市共8座倒塌建筑的废墟中，搜救工作正在昼夜不停地进行。,0,,
"Responsible for meeting and greeting visiting dignitaries and dignitaries , he leads tours of the city and embodies the enduring hold of the legend that draws most travellers here.","Responsible for meeting and greeting visiting dignitaries and dignitaries , he leads tours of the city and embodies the enduring hold of the legend that draws most travellers there.",他负责接待来访的政要和政要，带领游客游览这座城市，体现了吸引大多数游客来到这里的持久传奇。,他负责接待来访的政要和政要，带领游客游览这座城市，体现了吸引大多数游客的持久传奇。,0,,
"Priscilla Chan always knew her life ' s work would be helping children , but she did not anticipate having billions of dollars at her disposal to try and change the fate of an entire generation.","Priscilla Chan always knew her life ' s work would be helping children , but she did not anticipate having billions of dollars at her disposal to try and change the lives of an entire generation.",普莉希拉·陈一直都知道她一生的工作将是帮助儿童，但她没有预料到自己会拥有数十亿美元来尝试改变整整一代人的命运。,普莉希拉·陈一直都知道她一生的工作将是帮助儿童，但她没有预料到自己会拥有数十亿美元来尝试改变整整一代人的生活。,0,,
Prime Minister of Kyrgyzstan Sadyr Zhaparov on Thursday declared himself acting president of the republic after president Sooronbai Jeenbekov resigned hours earlier.,Prime Minister of Kyrgyzstan Sadyr Zhaparov on Thursday declared himself acting president of the republic after president Haronbai Jeenbekov resigned hours earlier.,吉尔吉斯斯坦总理扎帕罗夫星期四宣布自己为共和国代总统。吉尔吉斯斯坦前总统热恩别科夫几个小时前辞职。,吉尔吉斯斯坦总理扎帕罗夫星期四宣布自己为共和国代总统。吉尔吉斯斯坦前总统热恩别科夫几个小时前辞职。,0,,
"Other videos on social media showed Bolt dancing with dozens of people , the majority of whom were not wearing masks and were not observing social distancing.","Other videos on social media showed Bolt dancing with dozens of people , a majority of whom were not wearing masks and were not observing social distancing.",社交媒体上的其他视频显示，博尔特与数十人跳舞，其中大多数人没有戴口罩，也没有遵守社交距离。,社交媒体上的其他视频显示，博尔特与数十人跳舞，其中大多数人没有戴口罩，也没有遵守社交距离。,0,,
"On Saturday morning after driving back from Houston , I started feeling a bit of a sore throat and a headache.","On Sunday morning after driving back from Houston , I started feeling a bit of a sore throat and a headache.",星期六早上，从休斯顿开车回来后，我开始感到喉咙有点痛，还有些头痛。,星期天早上，从休斯顿开车回来后，我开始感到喉咙痛和头痛。,1,有点;有些,
Nursing homes are still taking days to get back Covid - 19 test results as many in the Trump administration ' s central strategy to limit the spread of the virus among old and sick Americans.,Nursing homes are still taking days to get back Covid - 19 test results as many in the Trump administration ' s central strategy to limit the spread of the virus amongst old and sick Americans.,疗养院仍需要几天时间才能拿到Covid - 19的检测结果，因为特朗普政府的核心战略是限制病毒在美国老病人中传播。,疗养院仍需要几天时间才能拿到Covid - 19的检测结果，因为特朗普政府的核心战略是限制病毒在老弱病弱的美国人中传播。,0,,
"Now we think that ' s because she quit to pursue a relationship with Moss , a former professional football player who captured her heart from the start.","Now I think that ' s because she quit to pursue a relationship with Moss , a former professional football player who captured her heart from the start.",现在我们认为这是因为她为了追求前职业足球运动员莫斯而辞职，莫斯从一开始就俘获了她的心。,现在我想这是因为她辞职去追求和莫斯的关系，莫斯是一位前职业足球运动员，从一开始就俘获了她的心。,0,,
Most Chinese cities have risen up the rankings largely due to the US - China tech war which has tested the resilience of supply chains and raised consumer prices.,Many Chinese cities have risen up the rankings largely due to the US - China tech war which has tested the resilience of supply chains and raised consumer prices.,大多数中国城市的排名都有所上升，主要原因是中美科技战考验了供应链的韧性，并提高了消费价格。,许多中国城市排名上升，主要原因是中美科技战考验了供应链的韧性，并提高了消费价格。,0,,
"Moonbase 8 is about three guys in what amounts to quarantine , which adds an unexpectedly timely wrinkle.","Firebase 8 is about three guys in what amounts to quarantine , which adds an unexpectedly timely wrinkle.",《月球基地8号》讲述的是三个人被隔离的故事，这意外地增加了一个及时的问题。,《Firebase 8》讲述的是三个人被隔离的故事，这出人意料地增加了一个及时效性。,1,及时的问题,及时效性
"Mavis Fearnley celebrated her 105th birthday in style on Saturday with a party at The Meadows care home , Britwell Road.","Maura Fearnley celebrated her 105th birthday in style on Saturday with a party at The Meadows care home , Britwell Road.",周六，梅维斯·费恩利在布里维尔路的梅多斯养老院举办了一场时尚的生日派对，庆祝她105岁的生日。,周六，莫拉·费恩利在布里维尔路的梅多斯养老院举办了一场时尚的派对，庆祝她105岁的生日。,0,,
"Li says that he will work hard to make sailing more exciting , easier to participate and to become a showcase of human power combined with the energy of nature.","Li said that he will work hard to make sailing more exciting , easier to participate and to become a showcase of human power combined with the energy of nature.",李鹏表示，他将努力使帆船运动更加精彩，更容易参与，成为人类力量与自然能量相结合的展示。,李鹏表示，他将努力使帆船运动更加精彩，更容易参与，成为人类力量与自然能量相结合的展示。,0,,
"Legendary thespian Mickey Rooney , who Laurence Olivier once described as the greatest actor of them all , has passed away , it was said.","Legendary thespian Mickey Rooney , whom Laurence Olivier once described as the greatest actor of them all , has passed away , it was said.",据说，曾被劳伦斯·奥利弗誉为最伟大演员的传奇演员米基·鲁尼去世了。,据说，被劳伦斯·奥利弗誉为最伟大演员的传奇演员米基·鲁尼去世了。,0,,
"It is important that learning is applied to planning for this winter , including what services can be delivered safely.","It is important that learning is applied to planning for this winter , including what services may be delivered safely.",重要的是，将所学知识应用于今年冬季的规划，包括哪些服务可以安全地提供。,重要的是，将所学知识应用于今年冬季的规划，包括哪些服务可以安全提供。,0,,
It is difficult to get each piece of rice or noodle slightly toasted and mixed up with the rest of the ingredients without burning it.,It is difficult to get each slice of rice or noodle slightly toasted and mixed up with the rest of the ingredients without burning it.,把每一片米饭或面条稍微烤一下，与其他食材混合而不烧焦是很难的。,要让每一片米饭或面条都稍微烤一下，并与其他食材混合在一起而不烧焦是很困难的。,0,,
"It is covered with snow for eight months throughout the year , making it hard for hiking to take root and grow.","It is covered with snow for eight months throughout the year , making it difficult for hiking to take root and grow.",一年中有8个月的时间被雪覆盖，这使得徒步旅行很难扎根和生长。,一年中有8个月的时间被雪覆盖，徒步旅行很难在这里扎根和生长。,0,,
"It also mentions that the year marks the 20th anniversary of SCO , and activities like art exhibitions , film festivals , student football tournament and boxing tournament will be held in member countries.","It further mentions that the year marks the 20th anniversary of SCO , and activities like art exhibitions , film festivals , student football tournament and boxing tournament will be held in member countries.",文件还提到，今年是上海合作组织成立20周年，将在成员国举办艺术展览、电影节、学生足球锦标赛、拳击锦标赛等活动。,今年是上海合作组织成立20周年，将在成员国举办艺术展览、电影节、学生足球锦标赛、拳击锦标赛等活动。,1,文件还提到,
"In the summer of 1988 , lee took chuck and two of his bandmates to lunch in Greenwich Village and asked them to write an anthem.","During the summer of 1988 , lee took chuck and two of his bandmates to lunch in Greenwich Village and asked them to write an anthem.",1988年夏天，李带着查克和他的两个乐队成员去格林威治村吃午饭，并让他们写一首赞歌。,1988年夏天，李带着查克和他的两个乐队成员去格林威治村吃午饭，并让他们写一首赞歌。,0,,
"In a confounding and overwhelming year , music has allowed us both to reflect on the state of the world and escape from it with equal brilliance , says Nick Levine.","Through a confounding and overwhelming year , music has allowed us both to reflect on the state of the world and escape from it with equal brilliance , says Nick Levine.",尼克·莱文说:“在这令人困惑和不知所措的一年里，音乐让我们既能反思世界的现状，又能同样出色地逃离它。”,尼克·莱文说:“在令人困惑和不知所措的一年里，音乐让我们既能反思世界的状态，又能以同样的才华逃离它。”,1,出色地,才华
I was really looking forward to competing this week but will do everything I can to return as quickly as possible.,I am really looking forward to competing this week but will do everything I can to return as quickly as possible.,我真的很期待这周的比赛，但我会尽我所能尽快回来。,我真的很期待这周的比赛，但我会尽我所能尽快复出。,0,,
"I just need an opportunity to become the best in the world , which I truly believe that Matchroom is able to provide.","I really need an opportunity to become the best in the world , which I truly believe that Matchroom is able to provide.",我只是需要一个机会成为世界上最好的，我相信Matchroom能够提供。,我真的需要一个成为世界上最好的机会，我相信Matchroom能够提供。,0,,
"However , although tending plants serves as an antidote to digital life , it is the online world that has helped the plant - tending Millennials and Gen Zers find each other , and to form their own global community.","However , although tending plants acts as an antidote to digital life , it is the online world that has helped the plant - tending Millennials and Gen Zers find each other , and to form their own global community.",然而，尽管照料植物是数字生活的一种解药，但正是网络世界帮助千禧一代和z一代找到了彼此，并形成了他们自己的全球社区。,然而，尽管照料植物是数字生活的一种解毒剂，但正是网络世界帮助千禧一代和z一代找到了彼此，并形成了自己的全球社区。,0,,
"However , a local buyer of dozens of remaining relics refused to take part in negotiations , and the civil dispute dragged on after hitting a deadlock.","However , a local buyer of hundreds of remaining relics refused to take part in negotiations , and the civil dispute dragged on after hitting a deadlock.",然而，一位购买了数十件遗存的当地买家拒绝参与谈判，这场民事纠纷陷入僵局后一直拖延。,然而，一位购买了数百件遗存的当地买家拒绝参与谈判，这场民事纠纷陷入僵局后继续拖延。,0,,
"House prices rose at their fastest rate for five weeks in October as buyers raced to beat next year ' s stamp duty deadline , the Nationwide has said.","House prices rose at their fastest rate for four weeks in October as buyers raced to beat next year ' s stamp duty deadline , the Nationwide has said.",英国全英房屋抵押贷款协会表示，由于购房者竞相赶在明年的印花税截止日期之前购房，10月份房价以五周以来的最快速度上涨。,英国全英房屋抵押贷款协会表示，由于购房者竞相赶在明年的印花税截止日期之前购房，10月份房价以四周来最快的速度上涨。,0,,
"Her research had pointed her toward the schisms dividing modern America , showing how abruptly communities can fracture along fault lines of race and class.","Her studies had pointed her toward the schisms dividing modern America , showing how abruptly communities can fracture along fault lines of race and class.",她的研究将她引向了现代美国的分裂，显示出社区会如何突然地沿着种族和阶级的断层线分裂。,她的研究把她引向了现代美国的分裂，显示出社区会如何突然地沿着种族和阶级的断层线分裂。,0,,
"He was a philanthropist , and he was good for somewhere he could try out an experiment , mainly with education , and wanted to find a community where he could rule it.","He was a philanthropist , and he was good for somewhere he could try out his experiment , mainly with education , and wanted to find a community where he could rule it.",他是一个慈善家，他很适合在某个地方进行试验，主要是在教育方面，他想找到一个他可以统治的社区。,他是一个慈善家，他很适合在某个地方进行他的实验，主要是在教育方面，他想找到一个他可以统治的社区。,0,,
"He then quickly fries the freshly chopped ingredients in the water , drying them before setting them aside.","He then quickly fries the freshly chopped ingredients in the water , drying them and setting them aside.",然后，他将刚切碎的食材快速放入水中煎炸，晾干后放在一边。,然后，他将刚切碎的食材快速放入水中煎炸，晾干后放在一边。,0,,
"He rented two houses for the week of the championship , moving between the two so nobody would know where he was.","He rented two houses during the week of the championship , moving between the two so nobody would know where he was.",在锦标赛的那一周，他租了两套房子，在两套房子之间移动，这样就没有人知道他在哪里。,在锦标赛期间，他租了两套房子，在这两套房子之间移动，这样就没有人知道他在哪里。,0,,
"He performed really well in the past camp , so that is a relief but we have got strength in depth.","He did really well in the past camp , so that is a relief but we have got strength in depth.",他在过去的训练营中表现得非常好，所以这是一种解脱，但我们有深度的力量。,他在过去的训练营表现很好，所以这是一种解脱，但我们有深度的力量。,0,,
"He has won wide acclaim in the hospitality industry , not just for his acute market insights , but also because of his ability to remain calm and composed in stressful situations.","He has gained wide acclaim in the hospitality industry , not just for his acute market insights , but also because of his ability to remain calm and composed in stressful situations.",他在酒店业赢得了广泛的赞誉，不仅因为他敏锐的市场洞察力，还因为他能够在紧张的情况下保持冷静和沉着。,他在酒店业赢得了广泛的赞誉，不仅因为他敏锐的市场洞察力，还因为他能够在紧张的情况下保持冷静和沉着。,0,,
"Groups of friends and families are major forces behind preparing for the holiday , as college students account for a diminishing proportion.","Communities of friends and families are major forces behind preparing for the holiday , as college students account for a diminishing proportion.",朋友和家人是筹备假期的主要力量，而大学生所占的比例正在下降。,朋友和家人是筹备春节的主要力量，而大学生所占的比例正在下降。,1,假期,春节
