S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
Mortgage payment holidays are being extended for homeowners financially affected by the pandemic.,Mortgage payment holidays were being extended for homeowners financially affected by the pandemic.,受大流行病经济影响的房主的抵押贷款支付假期正在延长。,受大流行病经济影响的房主的抵押贷款支付假期正在延长。,0,,
More areas are set to be placed into the higher tiers in England after this.,More areas are set to be placed into the higher tiers in England following this.,在此之后，更多地区将被置于英格兰的更高等级。,在此之后，更多地区将被置于英格兰的更高层级。,0,,
"Many people do not know how to eat in a healthy way , and our goal is to enhance tumor patients ' quality of life and extend their life expectancy.","Many patients do not know how to eat in a healthy way , and our goal is to enhance tumor patients ' quality of life and extend their life expectancy.",许多人不知道如何以健康的方式饮食，而我们的目标是提高肿瘤患者的生活质量并延长他们的预期寿命。,许多患者不知道如何健康饮食，我们的目标是提高肿瘤患者的生活质量并延长他们的预期寿命。,0,,
Listen to the lyrics of David Duchovny ' s the song and you may think he had a crystal ball.,Listen to the lyrics of David Duchovny ' s the song and you may think they had a crystal ball.,听听大卫·杜楚尼的这首歌的歌词，您可能会认为他有一个水晶球。,听听大卫·杜楚尼的这首歌的歌词，您可能会认为他们拥有水晶球。,0,,
"Leaders in multiple states , including Nevada , Vermont and Illinois , have moved to ban antigen tests in nursing homes or limit their use.","Leaders in multiple states , including Nevada , Vermont and Illinois , have moved to ban antigen tests in nursing homes and limit their use.",包括内华达州、佛蒙特州和伊利诺伊州在内的多个州的领导人已采取行动禁止在疗养院进行抗原检测或限制其使用。,包括内华达州、佛蒙特州和伊利诺伊州在内的多个州的领导人已采取行动禁止在疗养院进行抗原检测并限制其使用。,0,,
"Last week nearly 4 million visitors flowed into the province , according to the provincial culture and tourism department.","Last week nearly 3 million visitors flowed into the province , according to the provincial culture and tourism department.",据省文化和旅游部门称，上周近 400 万游客涌入该省。,据省文化和旅游部门称，上周近 300 万游客涌入该省。,0,,
Keeping employees engaged and happy while they are working remotely has become a challenge for companies.,Keeping workers engaged and happy while they are working remotely has become a challenge for companies.,让员工在远程工作时保持敬业和快乐已成为公司面临的挑战。,让员工在远程工作时保持参与和快乐已成为公司面临的挑战。,1,敬业,参与
Jaguar Land Rover ' s sales recovery in China has brought strong results for the second quarter of the british premium carmaker ' s fiscal year.,Jaguar Land Rover ' s sales recovery in China has brought strong results for the third quarter of the british premium carmaker ' s fiscal year.,捷豹路虎在中国的销售复苏为这家英国高档汽车制造商的财年第二季度带来了强劲的业绩。,捷豹路虎在中国的销售复苏为这家英国高档汽车制造商的财年第三季度带来了强劲的业绩。,0,,
It will not be released for use until it passes final safety testing and gets the go - ahead from the Medicines and Healthcare products Regulatory Agency.,It may not be released for use until it passes final safety testing and gets the go - ahead from the Medicines and Healthcare products Regulatory Agency.,在通过最终安全测试并获得药品和保健产品监管机构的批准之前，它不会被释放使用。,在通过最终安全测试并获得药品和保健产品监管机构的批准之前，它可能不会被释放使用。,0,,
"It allows local authorities to ask drivers to move their vehicles to car parks near disused shops , bars and restaurants while repairs take place.","It allows local authorities to ask drivers to move their vehicles to car parks near disused shops , bars and restaurants until repairs take place.",它允许地方当局要求司机在进行维修时将车辆移至废弃商店、酒吧和餐馆附近的停车场。,它允许地方当局要求司机将车辆移至废弃商店、酒吧和餐馆附近的停车场，直到进行维修。,0,,
"In her writing , Frederiksen emphasised the need to follow government guidelines , and to start as soon as possible.","In his writing , Frederiksen emphasised the need to follow government guidelines , and to start as soon as possible.",在她的文章中，弗雷德里克森强调需要遵循政府的指导方针，并尽快开始。,在他的著作中，弗雷德里克森强调需要遵循政府的指导方针，并尽快开始。,0,,
"In case of detecting suspect COVID patients , we are going to activate all the protection procedures for our staff and transport the mentally ill persons to hospital.","In view of detecting suspect COVID patients , we are going to activate all the protection procedures for our staff and transport the mentally ill persons to hospital.",如果检测到疑似 COVID 患者，我们将为我们的员工启动所有保护程序，并将精神病患者送往医院。,鉴于检测到疑似 COVID 患者，我们将为我们的员工启动所有保护程序，并将精神病患者送往医院。,0,,
"Imagine going to a hospital so large , doctors and nurses with children are allowed to keep working.","Imagine coming to a hospital so large , doctors and nurses with children are allowed to keep working.",想象一下去一家这么大的医院，允许带着孩子的医生和护士继续工作。,想象一下，来到一家如此大的医院，允许带着孩子的医生和护士继续工作。,0,,
I think the dancing and acting classes he took recently have really given him a better understanding of music and artistic expression.,I think the dancing and acting classes he took recently have really given him a greater understanding of music and artistic expression.,我认为他最近参加的舞蹈和表演课程确实让他对音乐和艺术表达有了更好的理解。,我认为他最近参加的舞蹈和表演课程确实让他对音乐和艺术表达有了更多的理解。,0,,
"I know his season wasn ' t the easiest one , whereas I have to say my season has actually been going quite well.","I think his season wasn ' t the easiest one , whereas I have to say my season has actually been going quite well.",我知道他的赛季并不是最轻松的赛季，而我不得不说我的赛季实际上进行得相当顺利。,我认为他的赛季并不是最轻松的赛季，而我不得不说我的赛季实际上进行得相当顺利。,0,,
I have great love and respect for Tom and for our son and the lives we built together.,I have great love and respect for Tom and for my son and the lives we built together.,我非常爱和尊重汤姆、我们的儿子以及我们共同建立的生活。,我非常爱和尊重汤姆和我的儿子以及我们共同建立的生活。,0,,
"I am deeply honored to share a connection with Paine College and these scholarships , which will provide life - changing opportunities for the deserving recipients.","I feel deeply honored to share a connection with Paine College and these scholarships , which will provide life - changing opportunities for the deserving recipients.",我非常荣幸能与佩恩学院和这些奖学金分享联系，这将为应得的接受者提供改变生活的机会。,我深感荣幸与佩恩学院和这些奖学金分享联系，这将为应得的接受者提供改变生活的机会。,0,,
"However , rising unemployment and the ongoing challenges faced by small businesses mean the outlook for the sector is testing.","However , rising unemployment and the ongoing challenges faced by small businesses mean the outlook for the sector remains testing.",然而，不断上升的失业率和小企业面临的持续挑战意味着该行业的前景正在经受考验。,然而，不断上升的失业率和小企业面临的持续挑战意味着该行业的前景仍然充满考验。,0,,
"Hotels treating their few customers like royalty , not art galleries where solo guests stand nose - to - nose with renaissance art.","Hotels treat their few customers like royalty , not art galleries where solo guests stand nose - to - nose with renaissance art.",酒店像对待皇室一样对待他们的少数顾客，而不是艺术画廊，在艺术画廊里，单身客人与文艺复兴时期的艺术针锋相对。,酒店像对待皇室一样对待他们的少数顾客，而不是艺术画廊，在艺术画廊里，独行客人与文艺复兴时期的艺术针锋相对。,1,单身,独行
He said he hopes that the native fruits in the Thai South will help boost both local farming and tourism incomes.,He stated he hopes that the native fruits in the Thai South will help boost both local farming and tourism incomes.,他说，他希望泰国南部的本土水果将有助于提高当地农业和旅游业的收入。,他表示，他希望泰国南部的本土水果将有助于提高当地农业和旅游业的收入。,0,,
He is getting used to the new lifestyle of spending more time with his family and dogs as well as working every day.,He is getting used to this new lifestyle of spending more time with his family and dogs as well as working every day.,他已经习惯了每天花更多时间陪伴家人和狗以及工作的新生活方式。,他正在适应这种新的生活方式，除了每天工作外，他还会花更多时间陪伴家人和爱犬。,1,已经,正在
He could not produce all his power in the previous performances because he needed to save energy for the jumps.,He did not produce all his power in the previous performances because he needed to save energy for the jumps.,他在之前的表演中无法发挥出全部力量，因为他需要为跳跃积蓄能量。,他在之前的表演中并没有发挥出全部的力量，因为他需要为跳跃积蓄能量。,0,,
Foreign publishing houses are also preparing themselves to meet the new demand in cooperation with local Chinese companies.,Foreign manufacturing houses are also preparing themselves to meet the new demand in cooperation with local Chinese companies.,外国出版社也在准备与中国本土企业合作以满足新的需求。,外国制造企业也在准备与中国本土公司合作以满足新的需求。,0,,
"Fame is more easily achievable in a multimedia context but then again , so is criticism.","Fame is more easily achievable within a multimedia context but then again , so is criticism.",在多媒体环境中更容易获得名望，但话又说回来，批评也是如此。,在多媒体环境中更容易获得名望，但话又说回来，批评也是如此。,0,,
Fairways and landing areas were easier to find because of the absence of bounce and run.,Fairings and landing areas were easier to find because of the absence of bounce and run.,由于没有弹跳和跑步，球道和着陆区更容易找到。,由于没有反弹和运行，整流罩和着陆区更容易找到。,1,跑步,运行
"Each kit contains a packet of assorted sesame seeds , an instruction brochure and sample designs for them , container and seed gardens.","Each box contains a packet of assorted sesame seeds , an instruction brochure and sample designs for them , container and seed gardens.",每个套件都包含一包什锦芝麻、说明书和样品设计、容器和种子园。,每个盒子都包含一包什锦芝麻、说明书和样品设计、容器和种子园。,0,,
"During the event , Terminus will press into service more than 150 robots , including patrol cars , welcome robots , guiding robots , and goods - delivering robots.","During this event , Terminus will press into service more than 150 robots , including patrol cars , welcome robots , guiding robots , and goods - delivering robots.",活动期间，特斯联将压入巡逻车、迎宾机器人、引导机器人、送货机器人等150余台机器人。,本次活动期间，特斯联将压入巡逻车、迎宾机器人、引导机器人、送货机器人等150余台机器人。,0,,
Comedian Alex Brooker and others with hand and arm impairments have accused the film of being insensitive towards disabled people.,Comedian Charlie Brooker and others with hand and arm impairments have accused the film of being insensitive towards disabled people.,喜剧演员亚历克斯布鲁克和其他手和手臂有缺陷的人指责这部电影对残疾人不敏感。,喜剧演员查理布鲁克和其他手和手臂有缺陷的人指责这部电影对残疾人不敏感。,0,,
"Cities in the Americas , Africa and Eastern Europe have become less expensive since last year , while Western European cities have become costlier.","Cities from the Americas , Africa and Eastern Europe have become less expensive since last year , while Western European cities have become costlier.",自去年以来，美洲、非洲和东欧的城市变得便宜了，而西欧城市变得更加昂贵。,自去年以来，美洲、非洲和东欧的城市变得便宜了，而西欧城市变得更加昂贵。,0,,
China ' s Ding Junhui said he cannot see many young players from his country matching his success any time soon because they are not dedicated enough.,China ' s Ding Junhui stated he cannot see many young players from his country matching his success any time soon because they are not dedicated enough.,中国的丁俊晖表示，他看不到很多来自中国的年轻球员很快就会取得与他一样的成功，因为他们不够敬业。,中国的丁俊晖表示，他看不到很多来自中国的年轻球员很快就能取得与他一样的成功，因为他们不够敬业。,0,,
"China pursues a prudent monetary policy in a more flexible and appropriate manner , according to this year ' s government work report.","China adopts a prudent monetary policy in a more flexible and appropriate manner , according to this year ' s government work report.",今年的政府工作报告指出，中国实行稳健的货币政策，更加灵活适度。,今年的政府工作报告指出，中国实行稳健的货币政策，更加灵活适度。,0,,
"Chappelle wonders if white people actually want to help Black people , they should participate in his plan he calls the kindness conspiracy.","Chappelle wonders if white people really want to help Black people , they should participate in his plan he calls the kindness conspiracy.",Chappelle 想知道白人是否真的想帮助黑人，他们应该参与他称之为善良阴谋的计划。,Chappelle 想知道如果白人真的想帮助黑人，他们应该参与他称之为善良阴谋的计划。,1,是否,如果
But what makes this news significant is that it ' s been 15 years since the heavy metal band has dropped new songs.,And what makes this news significant is that it ' s been 15 years since the heavy metal band has dropped new songs.,但让这个消息意义重大的是，这支重金属乐队已经 15 年没有发行新歌了。,这个消息之所以重要，是因为这支重金属乐队已经 15 年没有发行新歌了。,0,,
"But he added he does not blame Hathaway for this situation , and feels that more awareness and education is needed.","But he added he does not blame Hathaway for this situation , and feels that more awareness and education are needed.",但他补充说，他不会将这种情况归咎于海瑟薇，并认为需要更多的认识和教育。,但他补充说，他不会将这种情况归咎于海瑟薇，并认为需要更多的认识和教育。,0,,
"But Albon is not giving them that opportunity at the moment , and his place in the team hangs by a thread.","But Sabon is not giving them that opportunity at the moment , and his place in the team hangs by a thread.",但阿尔本目前并没有给他们这样的机会，他在球队中的位置也悬而未决。,但萨本目前并没有给他们这样的机会，他在球队中的位置也悬而未决。,0,,
British Airways is to launch a voluntary Covid - 19 test for passengers flying to the UK from three US airports.,British Airways intends to launch a voluntary Covid - 19 test for passengers flying to the UK from three US airports.,英国航空公司将对从美国三个机场飞往英国的乘客发起一项自愿性 Covid-19 测试。,英国航空公司打算对从美国三个机场飞往英国的乘客发起一项自愿性 Covid-19 测试。,0,,
Both players will return to their clubs for further assessment before the Premier League resumes this weekend.,Both players will return to their clubs for further assessment after the Premier League resumes this weekend.,在本周末英超联赛恢复之前，这两名球员都将返回各自的俱乐部接受进一步评估。,本周末英超联赛恢复后，这两名球员都将返回各自的俱乐部接受进一步评估。,0,,
"At least 22 people , mostly children , were killed and another 27 wounded when three gunmen stormed the university on Monday.","At least 22 people , mostly children , were killed and another 27 wounded after three gunmen stormed the university on Monday.",周一，三名枪手冲进大学，造成至少 22 人死亡，其中大部分是儿童，另有 27 人受伤。,周一，三名枪手冲进大学后，至少有 22 人死亡，其中大部分是儿童，另有 27 人受伤。,0,,
"As with any economic forecast , there are factors which could speed up or slow down the process , the economist said.","As in any economic forecast , there are factors which could speed up or slow down the process , the economist said.",这位经济学家说，与任何经济预测一样，有一些因素可以加快或减缓这一过程。,这位经济学家说，与任何经济预测一样，有一些因素可以加快或减慢这一过程。,0,,
"As usual with such ventures , Hollywood ' s agents and content makers were happy to take money from a new buyer.","As always with such ventures , Hollywood ' s agents and content makers were happy to take money from a new buyer.",像往常一样，好莱坞的代理人和内容制作者很乐意从新买家那里拿钱。,与往常一样，好莱坞的代理人和内容制作者很乐意从新买家那里拿钱。,0,,
"As more and more people look to complete everyday errands from home , pharmacy is an important addition to the Amazon online store.","As more and more people look to complete everyday errands from home , pharmacy becomes an important addition to the Amazon online store.",随着越来越多的人希望在家中完成日常事务，药房成为亚马逊在线商店的重要补充。,随着越来越多的人希望在家中完成日常事务，药房成为亚马逊在线商店的重要补充。,0,,
"Around the corner , once - crowded sights lay dormant , with hotels empty and not a tourist in sight.","Around each corner , once - crowded sights lay dormant , with hotels empty and not a tourist in sight.",在拐角处，曾经熙熙攘攘的景点静悄悄，酒店空无一人，看不到游客。,在每个角落，曾经熙熙攘攘的景象都已沉寂，酒店空无一人，看不到游客。,0,,
"Analysts said such moves are a reflection of a dual - circulation development strategy , and to reflect the nation ' s emphasis on high - quality development.","Analysts said these moves are a reflection of a dual - circulation development strategy , and to reflect the nation ' s emphasis on high - quality development.",分析人士表示，此举体现了双循环发展战略，体现了国家对高质量发展的重视。,分析人士表示，这些举措体现了双循环发展战略，体现了国家对高质量发展的重视。,0,,
An inquiry is being launched into the compensation scheme set up for victims of the Windrush disaster.,An investigation is being launched into the compensation scheme set up for victims of the Windrush disaster.,正在对为 Windrush 灾难受害者设立的赔偿计划展开调查。,正在对为 Windrush 灾难的受害者设立的赔偿计划展开调查。,0,,
"According to the education ministry , secondary and primary schools are expected to reopen in November.","According to the education ministry , secondary and primary schools are expected to reopen in October.",据教育部称，预计中小学将于 11 月重新开学。,据教育部称，预计中小学将于 10 月重新开学。,0,,
"AI is considered a combination of technologies that enable machines to develop humanlike intelligence to perceive and comprehend their environments , and consequently take appropriate actions to fulfill a particular task.","AI is considered a combination of technologies which enable machines to develop humanlike intelligence to perceive and comprehend their environments , and consequently take appropriate actions to fulfill a particular task.",人工智能被认为是多种技术的结合，使机器能够开发出类人智能来感知和理解其环境，并因此采取适当的行动来完成特定任务。,人工智能被认为是多种技术的结合，使机器能够开发出类人智能来感知和理解其环境，并因此采取适当的行动来完成特定任务。,0,,
A young transgender boy is starting legal proceedings against NHS England over delays to gender reassignment treatment.,A teenage transgender boy is starting legal proceedings against NHS England over delays to gender reassignment treatment.,一名年轻的变性男孩因延误变性治疗而对 NHS England 提起法律诉讼。,一名十几岁的变性男孩因延迟变性治疗而对 NHS England 提起法律诉讼。,0,,
"A vaccine is likely to help the economy , but there are more likely threats to growth than there are surprise boosts.","The vaccine is likely to help the economy , but there are more likely threats to growth than there are surprise boosts.",疫苗可能对经济有所帮助，但对经济增长的威胁要大于出人意料的提振。,疫苗可能对经济有所帮助，但对经济增长的威胁要大于出人意料的提振。,0,,
A prominent ally of Donald Trump has urged him to drop his efforts to overturn his loss to Joe Biden in the US presidential election.,A former ally of Donald Trump has urged him to drop his efforts to overturn his loss to Joe Biden in the US presidential election.,唐纳德·特朗普的一位重要盟友敦促他放弃努力，以扭转在美国总统大选中输给乔·拜登的局面。,唐纳德·特朗普的一位前盟友敦促他放弃努力，以扭转在美国总统大选中输给乔·拜登的局面。,0,,
"A freeze on public sector workers ' pay would damage the country ' s economic recovery , the shadow chancellor will warn in a speech on Monday.","The freeze on public sector workers ' pay would damage the country ' s economic recovery , the shadow chancellor will warn in a speech on Monday.",影子财政大臣将在周一的一次演讲中警告说，冻结公共部门工人的工资将损害该国的经济复苏。,影子财政大臣将在周一的一次演讲中警告说，冻结公共部门工人的工资将损害该国的经济复苏。,0,,
A St. Cloud woman was arrested on Thursday after prostituting her three teenage daughters to undercover deputies.,A St. Cloud woman was arrested on Thursday after prostituting her two teenage daughters to undercover deputies.,一名圣克劳德妇女在将她的三个十几岁的女儿卖给卧底代表后于周四被捕。,一名圣克劳德妇女在将她的两个十几岁的女儿卖给卧底代表后于周四被捕。,0,,
A Change Is Gonna Come was a smooth soul tune that became the unofficial anthem of the US civil rights movement.,A Change Is Gonna Come is a smooth soul tune that became the unofficial anthem of the US civil rights movement.,A Change Is Gonna Come 是一首流畅的灵魂乐曲，后来成为美国民权运动的非官方赞歌。,A Change Is Gonna Come 是一首流畅的灵魂乐曲，成为美国民权运动的非官方赞歌。,0,,
Zhang says he expects the fair to make Yichang and its citrus fruits more known to its customers.,Zhang says he expects the fair to make Wuchang and its citrus fruits more known to its customers.,张说，他希望展会能让宜昌及其柑橘类水果为消费者所熟知。,张说，他希望这次展会能让五常及其柑橘类水果为消费者所熟知。,0,,
Your wedding is one of the most important days.,Your birthday is one of the most important days.,您的婚礼是最重要的日子之一。,你的生日是最重要的日子之一。,0,,
Women are more likely to have caring responsibilities and may tend to progress into more senior roles if they do not offer flexible working options.,Women are more likely to have caring responsibilities and may tend to progress into more senior roles when they do not offer flexible working options.,女性更有可能承担照顾责任，如果不提供灵活的工作选择，她们可能会晋升到更高的职位。,如果女性不提供灵活的工作选择，她们更有可能承担照顾责任，并且可能倾向于晋升到更高级的职位。,1,,倾向于
Vermont recommends the use of antigen tests after a single Covid exposure but says they should not be used to diagnose asymptomatic people.,Vermont recommends the use of antigen tests after a single Covid exposure and says they should not be used to diagnose asymptomatic people.,佛蒙特州建议在单次接触新冠病毒后进行抗原检测，但表示不应将其用于诊断无症状的人。,佛蒙特州建议在单次接触新冠病毒后进行抗原检测，并表示不应将其用于诊断无症状的人。,0,,
Tofu and duck blood in traditional Taiwan style are the highlight of the spicy soup base.,Tofu and duck blood in traditional Taiwan style is the highlight of the spicy soup base.,传统台湾风味的豆腐和鸭血是麻辣汤底的亮点。,传统台湾风味的豆腐和鸭血是麻辣汤底的亮点。,0,,
"This summer has witnessed several severe floods and powerful typhoons across the philippines , causing great damage to local people and their properties.","This summer has witnessed numerous severe floods and powerful typhoons across the philippines , causing great damage to local people and their properties.",今年夏天，菲律宾经历了数次特大洪水和强台风袭击，给当地人民和财产造成了巨大损失。,今年夏天，菲律宾遭遇多次特大洪水和强台风袭击，给当地民众和财产造成了巨大损失。,0,,
They try to be optimistic about the prospect of rolling out such an unprecedented immunization plan.,They try to be optimistic about the prospects of rolling out such an unprecedented immunization plan.,他们试图对推出这种前所未有的免疫计划的前景持乐观态度。,他们试图对推出这种前所未有的免疫计划的前景持乐观态度。,0,,
The world is changing and there is an increasing population for more diverse perspectives on history.,The world is changing and there is an increased population for more diverse perspectives on history.,世界在变化，越来越多的人对历史有更多样化的看法。,世界在变化，越来越多的人对历史有更多样化的看法。,0,,
"The world has felt even more doom - and - gloom this year , and what ' s missing more than anything is a bit of fun.","The house has felt even more doom - and - gloom this year , and what ' s missing more than anything is a bit of fun.",今年世界感到更加悲观和沮丧，而最缺少的是一点乐趣。,今年这所房子感觉更加悲观，最缺少的是一点乐趣。,1,和沮丧,
"The village then began to establish basic infrastructure and develop modern agriculture , such as tea plantations and cultivating cloud ear crops.","The village soon began to establish basic infrastructure and develop modern agriculture , such as tea plantations and cultivating cloud ear crops.",该村随后开始建立基础设施，发展现代农业，如茶园和种植云穗作物。,该村很快开始建立基础设施，发展现代农业，如茶园和种植云穗作物。,0,,
The second album from sisters Chloe and Halle Bailey offers modern R & B at its most sleek and serene.,The third album from sisters Chloe and Halle Bailey offers modern R & B at its most sleek and serene.,Chloe 和 Halle Bailey 姐妹的第二张专辑提供了最时尚和宁静的现代 R&B。,Chloe 和 Halle Bailey 姐妹的第三张专辑提供了最时尚和宁静的现代 R&B。,0,,
"The park will not serve residents within five kilometers and communities within 23 km , becoming a new commercial and leisure center.","The park will not serve residents within five kilometers and communities within 15 km , becoming a new commercial and leisure center.",公园5公里内不服务居民，23公里内不服务社区，成为新的商业休闲中心。,园区将在5公里范围内不服务居民，15公里范围内不服务社区，成为新的商业休闲中心。,1,,将
"The office prepared masks printed with Chinese tourism logos for visitors , and sterilized all the brochures.","The company prepared masks printed with Chinese tourism logos for visitors , and sterilized all the brochures.",办公室为来访者准备了印有中国旅游标志的口罩，并对所有宣传册进行了消毒。,公司为游客准备了印有中国旅游标志的口罩，并对所有宣传册进行了消毒。,1,来访者,游客
The next - generation technologies will be digitally interconnected and help create a smart and innovative ecosystem for open space.,The new - generation technologies will be digitally interconnected and help create a smart and innovative ecosystem for open space.,下一代技术将以数字方式互连，并有助于为开放空间创建智能和创新的生态系统。,新一代技术将以数字方式互连，并有助于为开放空间创建一个智能和创新的生态系统。,0,,
The moves came as the pandemic rages on and some european countries began to implement new restrictins.,These moves came as the pandemic rages on and some european countries began to implement new restrictins.,这些举措是在大流行病肆虐之际出现的，一些欧洲国家开始实施新的限制措施。,这些举措是在大流行病肆虐之际出现的，一些欧洲国家开始实施新的限制措施。,0,,
"The move was intended to maintain reasonably ample liquidity in the banking system , the world bank said.","This move was intended to maintain reasonably ample liquidity in the banking system , the world bank said.",世界银行表示，此举旨在保持银行体系流动性合理充裕。,世界银行表示，此举旨在保持银行体系流动性合理充裕。,0,,
"The menu currently offers several different hotpot bases , including assorted mushrooms , golden dried fruits and preserved Chinese dishes and pork.","The menu currently offers many different hotpot bases , including assorted mushrooms , golden dried fruits and preserved Chinese dishes and pork.",菜单目前提供几种不同的火锅底料，包括什锦蘑菇、金黄色干果和中式腊菜和猪肉。,菜单目前提供许多不同的火锅底料，包括什锦蘑菇、金黄色干果和中式菜肴和猪肉。,1,腊菜,菜肴
"The hike is to increase staff numbers , and stronger security screenings , and upgrade IT equipment and software , according to the European Commission.","This hike is to increase staff numbers , and stronger security screenings , and upgrade IT equipment and software , according to the European Commission.",据欧盟委员会称，此次加息是为了增加员工人数，加强安全检查，升级 IT 设备和软件。,据欧盟委员会称，这次加息是为了增加员工人数，加强安全检查，升级 IT 设备和软件。,0,,
"The government has plans to make rules to protect cash and , as part of this , the Financial Conduct Authority ( FCA ) could oversee that.","The Government has plans to make rules to protect cash and , as part of this , the Financial Conduct Authority ( FCA ) could oversee that.",政府计划制定规则来保护现金，作为其中的一部分，金融行为监管局可以对此进行监督。,政府计划制定规则来保护现金，作为其中的一部分，金融行为监管局可以对此进行监督。,0,,
The government condemned the move accusing the leaders of sedition for creating a parallel administration.,The government condemned the move accusing the leaders of sedition for establishing a parallel administration.,政府谴责指责煽动叛乱领导人建立平行政府的举动。,政府谴责指责煽动叛乱领导人建立平行政府的举动。,0,,
"The center , expected to start operation in 2021 , will include a laboratory where electric drive technologies can be tested and validated.","The center , planned to start operation in 2021 , will include a laboratory where electric drive technologies can be tested and validated.",该中心预计将于 2021 年开始运营，将包括一个可以测试和验证电驱动技术的实验室。,该中心计划于 2021 年开始运营，将包括一个可以测试和验证电驱动技术的实验室。,0,,
"The biggest draws include deserts , and riding , danxia landforms and historical sites along the ancient Silk road.","The biggest draws include deserts , and riding , danxia landforms and historic sites along the ancient Silk road.",最大的吸引力包括古丝绸之路沿线的沙漠、骑行、丹霞地貌和历史遗迹。,最大的吸引力包括古丝绸之路沿线的沙漠、骑行、丹霞地貌和历史遗迹。,0,,
The best thing about this fun film is you don ' t have to be a comic book geek to do it.,The great thing about this fun film is you don ' t have to be a comic book geek to do it.,这部有趣的电影最好的一点是你不必成为漫画书迷也能看。,这部有趣的电影的伟大之处在于你不必成为漫画极客也能做到。,1,书迷,极客
The award was established three years ago and aims to uncover excellent Chinese writers under 45 years old.,The prize was established three years ago and aims to uncover excellent Chinese writers under 45 years old.,该奖项设立于三年前，旨在发掘45岁以下的优秀中国作家。,该奖项设立于三年前，旨在发掘45岁以下的优秀中国作家。,0,,
"The adjustment could help improve the transparency and effectiveness of the yuan ' s existing pricing model , the CFETS said.","This adjustment could help improve the transparency and effectiveness of the yuan ' s existing pricing model , the CFETS said.",中国外汇交易中心表示，此次调整有助于提高人民币现有定价模式的透明度和有效性。,中国外汇交易中心表示，此次调整有助于提高人民币现有定价模式的透明度和有效性。,0,,
The Word Health Organization warns wealthier nations against buying up stocks of vaccines.,The Word Health Organization warns wealthier nations about buying up stocks of vaccines.,世界卫生组织警告富裕国家不要购买疫苗库存。,世界卫生组织警告富裕国家不要购买疫苗库存。,0,,
"The Pied Piper then , more than a fairy tale , becomes the emblem of a profound historical mystery.","The Pied Piper now , more than a fairy tale , becomes the emblem of a profound historical mystery.",Pied Piper 不仅仅是一个童话，成为一个深刻的历史谜团的象征。,现在的花衣魔笛手不仅仅是一个童话，而是一个深刻的历史谜团的象征。,1,Pied Piper,花衣魔笛手
"The Laucala Private Island resort has partnered with Fiji Airways , the country ' s national airline , on a special itinerary.","The Nacala Private Island resort has partnered with Fiji Airways , the country ' s national airline , on a special itinerary.",Laucala Private Island 度假村与该国的国家航空公司 Fiji Airways 合作开展了一项特殊行程。,纳卡拉私人岛屿度假村与该国的国家航空公司斐济航空公司合作，推出了一项特别行程。,1,Private Island,私人岛屿
"The EU started to co - ordinate the purchasing of personal protective equipment ( PPE ) , testing kits and ventilators in February.","The EU started to co - ordinate the purchasing of personal protective equipment ( PPE ) , testing kits and ventilators during February.",欧盟于 2 月开始统筹采购个人防护装备、检测试剂盒和呼吸机。,欧盟于 2 月开始协调采购个人防护设备、检测试剂盒和呼吸机。,0,,
"That means sticking with the social distancing and the masks , and testing it who may have the virus and asking them to isolate.","That means sticking with the social distancing and the masks , and testing it who may have the virus before asking them to isolate.",这意味着坚持社交距离和口罩，对可能感染病毒的人进行检测并要求他们隔离。,这意味着坚持社交距离和口罩，并在要求他们隔离之前测试可能感染病毒的人。,0,,
"Tens of thousands of these products could have been sold via online marketplaces , it seems.","Tens of thousands of these products would have been sold via online marketplaces , it seems.",看起来，数以万计的此类产品本可以通过在线市场销售。,看起来，数以万计的此类产品本可以通过在线市场销售。,0,,
Sun says cat owners should create some quiet corner or cat climber to give their cats a choice when they want to be alone and try not to disturb them.,Sun says cat owners should create some quiet corner or cat climber to give their cats the choice when they want to be alone and try not to disturb them.,孙说，猫主人应该创造一些安静的角落或猫爬架，让他们的猫在想独处时有选择，尽量不要打扰它们。,孙说，猫主人应该创造一些安静的角落或猫爬架，让他们的猫在想独处时有选择，尽量不要打扰它们。,0,,
"Scientists are locked in an ongoing battle to repel invasive alien species that threaten China ' s economy , Li Yingxue reports.","Scientists are locked in an ongoing battle to repel invasive alien species which threaten China ' s economy , Li Yingxue reports.",李映雪报道说，科学家们正在为击退威胁中国经济的外来入侵物种而进行一场持续的战斗。,李映雪报道说，科学家们正在为击退威胁中国经济的外来入侵物种而进行一场持续的战斗。,0,,
Saudi Arabia has rejected criticism after it was confirmed it would host its first Formula 1 race in 2021.,Saudi Arabia has rejected criticism after it was confirmed it will host its first Formula 1 race in 2021.,沙特阿拉伯在确认将于 2021 年举办首场一级方程式比赛后拒绝批评。,沙特阿拉伯在确认将于 2021 年举办首场一级方程式比赛后拒绝批评。,0,,
Rory McIlroy and his father Harry Diamond used to have a bet with each other during practice rounds.,Rory McIlroy and his father Harry Diamond used to have a bet with each other before practice rounds.,罗里·麦克罗伊和他的父亲哈里·戴蒙德过去常常在练习赛中互相打赌。,罗里·麦克罗伊和他的父亲哈里·戴蒙德过去常常在练习赛前打赌。,1,互相,
