S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
They try to be optimistic about the prospect of rolling out such an unprecedented immunization plan.,They try to be optimistic about the prospect of rolling out such an unprecedented layout plan.,他们试图对推出这样一项前所未有的免疫计划的前景持乐观态度。,他们试图对推出这样一个前所未有的布局计划的前景持乐观态度。,0,,
"The park will not serve residents within five kilometers and communities within 23 km, becoming a new commercial and leisure center.","The park will not serve residents within five kilometers and communities within 23 villages, becoming a new commercial and leisure center.",公园将不再为5公里以内的居民和23公里内的社区提供服务，成为一个新的商业休闲中心。,该公园将不再为5公里以内的居民和23个村庄内的社区提供服务，成为一个新的商业和休闲中心。,0,,
The next - generation technologies will be digitally interconnected and help create a smart and innovative ecosystem for open space.,The next - generation technologies will be digitally preserved and help create a smart and innovative ecosystem for open space.,下一代技术将以数字方式互联，并有助于为开放空间创建一个智能和创新的生态系统。,下一代技术将以数字方式保存，并有助于为开放空间创建一个智能和创新的生态系统。,0,,
"The move was intended to maintain reasonably ample liquidity in the banking system, the world bank said.","The move was intended to maintain reasonably ample staff in the banking system, the world bank said.",世界银行表示，此举旨在保持银行体系中合理充足的流动性。,世界银行表示，此举旨在保持银行系统中合理充足的员工。,0,,
"The hike is to increase staff numbers, and stronger security screenings, and upgrade IT equipment and software, according to the European Commission.","The hike is to increase staff numbers, and stronger community screenings, and upgrade IT equipment and software, according to the European Commission.",据欧盟委员会称，此次加息是为了增加员工人数，加强安全检查，并升级IT设备和软件。,据欧盟委员会称，此次加息是为了增加员工人数，加强社区筛查，并升级IT设备和软件。,0,,
"The center, expected to start operation in 2021, will include a laboratory where electric drive technologies can be tested and validated.","The center, expected to start operation in 2021, will include a laboratory where electric drive technologies can be tested and lost.",该中心预计将于2021年开始运营，将包括一个实验室，可以测试和验证电力驱动技术。,该中心预计将于2021年开始运营，将包括一个实验室，可以测试和丢失电力驱动技术。,0,,
The award was established three years ago and aims to uncover excellent Chinese writers under 45 years old.,The award was established three years ago and aims to uncover excellent investigative writers under 45 years old.,该奖项成立于三年前，旨在发掘45岁以下的优秀中国作家。,该奖项成立于三年前，旨在发掘45岁以下的优秀调查作家。,0,,
"The adjustment could help improve the transparency and effectiveness of the yuan' s existing pricing model, the CFETS said.","The adjustment could help improve the transparency and effectiveness of the yuan' s existing pricing model, the spokesman said.",CFETS表示，这一调整可能有助于提高人民币现有定价模式的透明度和有效性。,发言人表示，这一调整可能有助于提高人民币现有定价模式的透明度和有效性。,0,,
The Word Health Organization warns wealthier nations against buying up stocks of vaccines.,The Word Health Organization warns tribal nations against buying up stocks of vaccines.,世界卫生组织警告较富裕的国家不要购买疫苗库存。,世界卫生组织警告部落国家不要购买疫苗库存。,0,,
"That means sticking with the social distancing and the masks, and testing it who may have the virus and asking them to isolate.","That means sticking with the social institutions and the masks, and testing it who may have the virus and asking them to isolate.",这意味着坚持保持社交距离和戴口罩，并对可能感染病毒的人进行检测并要求他们隔离。,这意味着坚持使用社会机构和口罩，并对可能感染病毒的人进行测试并要求他们隔离。,0,,
"Tens of thousands of these products could have been sold via online marketplaces, it seems.","Tens of thousands of these products could have been sold via online website, it seems.",似乎有数以万计的此类产品可以通过在线市场销售。,似乎可以通过在线网站销售数以万计的此类产品。,0,,
Sun says cat owners should create some quiet corner or cat climber to give their cats a choice when they want to be alone and try not to disturb them.,Sun says cat owners should create some quiet corner or cat magazine to give their cats a choice when they want to be alone and try not to disturb them.,孙说，猫主人应该创造一个安静的角落或爬猫者，让他们的猫在想独处时有一个选择，尽量不要打扰它们。,孙说，猫主人应该创造一个安静的角落或猫杂志，让他们的猫在想独处时有一个选择，尽量不要打扰它们。,0,,
Saudi Arabia has rejected criticism after it was confirmed it would host its first Formula 1 race in 2021.,Saudi Arabia has rejected criticism after it was confirmed it would host its first seat 1 race in 2021.,沙特阿拉伯在确认将在2021年举办第一场F1比赛后拒绝了批评。,沙特阿拉伯在确认将在 2021 年举办第一场席位 1 比赛后拒绝批评。,0,,
Rory McIlroy and his father Harry Diamond used to have a bet with each other during practice rounds.,Rory jackson and his father Harry Diamond used to have a bet with each other during practice rounds.,罗里·麦克罗伊和他的父亲哈里·戴蒙德曾经在练习赛中互相打赌。,罗里·杰克逊和他的父亲哈里·戴蒙德曾经在练习赛中互相打赌。,0,,
Nintendo has dreamed up a better way for Mario Kart fans to race each other.,Nintendo has dreamed up a better way for Mario bros fans to race each other.,任天堂已经为马里奥赛车迷们想出了一种更好的方式来相互比赛。,任天堂为马里奥兄弟的粉丝们想出了一种更好的比赛方式。,1,相互,
Many care providers see testing as the single most important tool they have in managing the virus.,Many program providers see testing as the single most important tool they have in managing the virus.,许多护理提供者将检测视为他们管理病毒的最重要工具。,许多程序提供商将测试视为他们管理病毒的最重要工具。,0,,
"It ’ s one of the key ingredients in Chinese málà cooking, and its effects are said to be both physiological and mental.","It ’ s one of the key ingredients in Chinese restaurant cooking, and its effects are said to be both physiological and mental.",它是中国马拉烹饪的关键成分之一，据说它的作用既是生理上的，也是精神上的。,它是中餐馆烹饪的关键成分之一，据说它的效果既是生理上的，也是精神上的。,0,,
It also promotes cultural and economic exchange and enhances mutual understanding between China and the world.,It also promotes cultural and economic exchange and examines mutual understanding between China and the world.,它还促进了文化和经济交流，增进了中国与世界之间的相互了解。,它还促进文化和经济交流，并考察中国与世界之间的相互理解。,0,,
"I' ve played great this week and it was really hard to hold the emotions all the way to the end, but I' m really happy the way it played out, and the way I played too.","I' ve played great this week and it was really hard to hold the balls all the way to the end, but I' m really happy the way it played out, and the way I played too.",这周我打得很好，很难一直保持情绪到最后，但我真的很高兴它的表现，以及我踢球的方式。,这周我打得很好，很难一直把球控到最后，但我真的很高兴它的表现，我也踢球的方式。,0,,
"Hotels should be flexible to meet the needs of clients and at every opportunity, he said.","Hotels should be flexible to meet the needs of clients and at every opportunity, he whispered.",他说，酒店应该灵活地满足客户的需求，并抓住每一个机会。,他低声说，酒店应该灵活地满足客户的需求，并抓住每一个机会。,0,,
Her employer has done a risk assessment to make Merlande as safe as possible in the workplace.,Her employer has done a risk assessment to make air as safe as possible in the workplace.,她的雇主已经进行了风险评估，以使梅兰德在工作场所尽可能安全。,她的雇主已经进行了风险评估，以使工作场所的空气尽可能安全。,0,,
He was expected to miss two months but returned two weeks early and has played in the last three Scarlets matches.,He was expected to miss two months but returned two weeks early and has played in the last three varsity matches.,他预计会缺席两个月，但提前两周回来，并参加了过去三场猩红比赛。,他预计会缺席两个月，但提前两周回来，并参加了最后三场校队比赛。,0,,
Ensuring responsibility does not lie entirely with the third - party seller using the sites.,Ensuring responsibility does not lie entirely with the third - party seller using the farm.,确保责任不完全在于使用网站的第三方卖家。,确保责任并不完全在于使用农场的第三方卖家。,0,,
"Consumers have been more cautious than expected, they said, while low business investment will dampen growth.","Consumers have been more cautious than expected, they said, while low business investment will start growth.",他们表示，消费者比预期的更加谨慎，而低商业投资将抑制增长。,他们表示，消费者比预期的更加谨慎，而低商业投资将开始增长。,0,,
China Literature Corporate released a White Book of 2020 Chinese Online Literature Going Global during the First Shanghai International Online Literature Week.,China Literature Corporate released a White Book of 2020 Chinese comics Literature Going Global during the First Shanghai International Online Literature Week.,阅文集团在首届上海国际网络文学周期间发布《2020中国网络文学走出去》白皮书。,阅文集团在首届上海国际网络文学周期间发布了《2020中国漫画文学走出去》白皮书。,0,,
"A new cross - border e - commerce marketing model, which uses internet, has taken off in Putian.","A new cross - border e - commerce marketing model, which uses internet, has taken off in october.",一种新的利用互联网的跨境电商营销模式在莆田兴起。,一种新的跨境电子商务营销模式，使用互联网，已经于10月起飞。,0,,
Three - time Grand Slam tennis winner Andy Murray Formula 1 champion Lewis Hamilton deserves to join him as a British sporting knight.,Three - time Grand Slam tennis winner Andy Murray Formula 1 champion Lewis Hamilton waiting to join him as a British sporting knight.,三届大满贯网球冠军安迪·穆雷 一级方程式冠军刘易斯·汉密尔顿理应加入他，成为英国体育骑士。,三届大满贯网球冠军安迪·穆雷一级方程式冠军刘易斯·汉密尔顿等待加入他，成为英国体育骑士。,0,,
"This could be linked to their physical health or drugs prescribed to treat disorders, the researchers speculated.","This could be linked to their physical health or drugs prescribed to treat disorders, the letter speculated.",研究人员推测，这可能与他们的身体健康或用于治疗疾病的药物有关。,信中推测，这可能与他们的身体健康或用于治疗疾病的药物有关。,0,,
They had relished the opportunity to enjoy themselves for an international audience and be able to say.,They had retained the opportunity to enjoy themselves for an international audience and be able to say.,他们很高兴有机会为国际观众享受自己并能够发表意见。,他们保留了在国际观众面前享受自己并能够发表意见的机会。,0,,
"The home appliances and the book, audio and video industries grabbed the second and third positions on the list.","The home towns and the book, audio and video industries grabbed the second and third positions on the list.",家电和图书、音视频行业分列榜单第二、第三位。,家乡和图书、音视频行业分别位列榜单第二、第三。,0,,
"The government has moved to cut taxes, support wages and offer jobs to spend in an effort to keep the economy going.","The government has moved to cut taxes, support wages and offer jobs to spend in an effort to keep the game going.",政府已采取行动减税，支持工资并提供就业机会，以保持经济运转。,政府已经开始减税，支持工资并提供工作支出，以保持游戏的进行。,1,采取行动,
President Donald Trump participated in head - to - head town halls Thursday night.,President Donald Trump participated in head - to - head town halls Thursday times.,唐纳德·特朗普总统周四晚上参加了头到头市政厅。,唐纳德·特朗普总统周四参加了头到头市政厅。,0,,
Many state public health authorities and nursing homes have ongoing reservations about the rapid tests.,Many state public health authorities and nursing homes have ongoing reservations about the rapid response.,许多州公共卫生当局和疗养院对快速检测持保留态度。,许多州公共卫生当局和疗养院对快速反应持保留态度。,0,,
"He creates a fantasy world in which he utilizes vivid colors to express urban dwellers' happiness, confusions, illusions and psychological battles.","He creates a fantasy world in which he utilizes vivid colors to express urban dwellers' happiness, wings, illusions and psychological battles.",他创造了一个幻想世界，他用鲜艳的色彩来表达城市居民的幸福、困惑、幻想和心理斗争。,他创造了一个幻想世界，他用鲜艳的色彩来表达城市居民的幸福、翅膀、幻想和心理斗争。,0,,
Hamilton and Wolff had put off contract talks because they wanted to secure the drivers' and constructors' championships first.,Hamilton and Wolff had put off contract talks because they wanted to secure the drivers' and judges' championships first.,汉密尔顿和沃尔夫推迟了合同谈判，因为他们想先确保车手和车队的冠军。,汉密尔顿和沃尔夫推迟了合同谈判，因为他们想先确保车手和裁判的冠军。,0,,
English defender Anton Ferdinand has left Queens Park Rangers by mutual contest.,English defender Anton Ferdinand has got Queens Park Rangers by mutual contest.,英格兰后卫安东·费迪南德通过相互竞争离开了女王公园巡游者队。,英格兰后卫安东·费迪南德通过相互竞争获得了女王公园巡游者队。,0,,
A spokesman noted the app offered privacy features to help parents avoid such problems.,A youtube noted the app offered privacy features to help parents avoid such problems.,一位发言人指出，该应用程序提供了隐私功能，以帮助父母避免此类问题。,YouTube指出，该应用程序提供了隐私功能，以帮助父母避免此类问题。,0,,
"Many companies are conducting road shows, holding national and regional conferences, and organizing exhibition and incentive trips.","Many companies are conducting road work, holding national and regional conferences, and organizing exhibition and incentive trips.",许多公司正在举办路演，举办国家和地区会议，并组织展览和奖励旅游。,许多公司正在进行道路工程，举办国家和地区会议，并组织展览和奖励旅行。,0,,
