S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
Vermont recommends the use of antigen tests after a single Covid exposure but says they should not be used to diagnose asymptomatic people.,a single Covid exposure,佛蒙特州建议在单次接触新冠病毒后进行抗原检测，但表示不应将其用于诊断无症状的人。,一次 Covid 曝光,1,接触新冠病毒,Covid 曝光
Tofu and duck blood in traditional Taiwan style are the highlight of the spicy soup base.,Tofu and duck blood in traditional Taiwan style,传统台湾风味的豆腐和鸭血是麻辣汤底的亮点。,台湾传统豆腐鸭血,1,风味,
"This summer has witnessed several severe floods and powerful typhoons across the philippines , causing great damage to local people and their properties.",local people and their properties.,今年夏天，菲律宾经历了数次特大洪水和强台风袭击，给当地人民和财产造成了巨大损失。,当地人及其财产。,0,,
They try to be optimistic about the prospect of rolling out such an unprecedented immunization plan.,such an unprecedented immunization plan.,他们试图对推出这种前所未有的免疫计划的前景持乐观态度。,如此空前的免疫计划。,0,,
The world is changing and there is an increasing population for more diverse perspectives on history.,more diverse perspectives on history.,世界在变化，越来越多的人对历史有更多样化的看法。,更多元化的历史观。,0,,
"The village then began to establish basic infrastructure and develop modern agriculture , such as tea plantations and cultivating cloud ear crops.",cloud ear crops.,该村随后开始建立基础设施，发展现代农业，如茶园和种植云穗作物。,云穗作物。,0,,
The second album from sisters Chloe and Halle Bailey offers modern R & B at its most sleek and serene.,modern R & B at its most sleek,Chloe 和 Halle Bailey 姐妹的第二张专辑提供了最时尚和宁静的现代 R&B。,最时尚的现代 R&B,0,,
"The park will not serve residents within five kilometers and communities within 23 km , becoming a new commercial and leisure center.",residents within five kilometers and communities,公园5公里内不服务居民，23公里内不服务社区，成为新的商业休闲中心。,五公里范围内的居民和社区,0,,
"The office prepared masks printed with Chinese tourism logos for visitors , and sterilized all the brochures.",Chinese tourism logos,办公室为来访者准备了印有中国旅游标志的口罩，并对所有宣传册进行了消毒。,中国旅游标志,0,,
The next - generation technologies will be digitally interconnected and help create a smart and innovative ecosystem for open space.,a smart and innovative ecosystem,下一代技术将以数字方式互连，并有助于为开放空间创建智能和创新的生态系统。,智能创新的生态系统,0,,
"the banking system , the world bank said.",the world bank said.,银行系统，世界银行说。,世界银行说。,0,,
"The menu currently offers several different hotpot bases , including assorted mushrooms , golden dried fruits and preserved Chinese dishes and pork.",Chinese dishes and pork.,菜单目前提供几种不同的火锅底料，包括什锦蘑菇、金黄色干果和中式腊菜和猪肉。,中国菜和猪肉。,1,腊菜,
"staff numbers , and stronger security screenings ,",stronger security screenings,工作人员数量和更严格的安全检查，,更严格的安全检查,0,,
the Financial Conduct Authority ( FCA ),the Financial Conduct Authority,金融行为监管局,金融行为监管局,0,,
a laboratory where electric drive technologies can be tested and validated.,a laboratory where electric drive technologies can be tested,一个可以测试和验证电驱动技术的实验室。,可以测试电驱动技术的实验室,0,,
"The biggest draws include deserts , and riding , danxia landforms and historical sites along the ancient Silk road.",the ancient Silk road.,最大的吸引力包括古丝绸之路沿线的沙漠、骑行、丹霞地貌和历史遗迹。,古丝绸之路。,0,,
The best thing about this fun film,The best thing,这部有趣的电影最好的地方,最好的东西,0,,
The award was established three years ago and aims to uncover excellent Chinese writers under 45 years old.,excellent Chinese writers,该奖项设立于三年前，旨在发掘45岁以下的优秀中国作家。,中国优秀作家,0,,
The Word Health Organization warns wealthier nations against buying up stocks of vaccines.,The Word Health Organization,世界卫生组织警告富裕国家不要购买疫苗库存。,世界卫生组织,0,,
"The Pied Piper then , more than a fairy tale , becomes the emblem of a profound historical mystery.",The Pied Piper,Pied Piper 不仅仅是一个童话，成为一个深刻的历史谜团的象征。,花衣魔笛手,1,Pied Piper,花衣魔笛手
"The Laucala Private Island resort has partnered with Fiji Airways , the country ' s national airline , on a special itinerary.",The Laucala Private Island resort,Laucala Private Island 度假村与该国的国家航空公司 Fiji Airways 合作开展了一项特殊行程。,劳卡拉私人岛屿度假村,1,Laucala Private Island,劳卡拉私人岛屿
"The EU started to co - ordinate the purchasing of personal protective equipment ( PPE ) , testing kits and ventilators in February.",testing kits and ventilators in February.,欧盟于 2 月开始统筹采购个人防护装备、检测试剂盒和呼吸机。,测试套件和呼吸机在二月。,1,试剂盒,套件
"That means sticking with the social distancing and the masks , and testing it who may have the virus and asking them to isolate.",the social distancing and the masks,这意味着坚持社交距离和口罩，对可能感染病毒的人进行检测并要求他们隔离。,社交距离和面具,1,口罩,面具
"Tens of thousands of these products could have been sold via online marketplaces , it seems.",Tens of thousands of these products,看起来，数以万计的此类产品本可以通过在线市场销售。,这些产品数以万计,0,,
Sun says cat owners should create some quiet corner or cat climber to give their cats a choice when they want to be alone and try not to disturb them.,some quiet corner or cat climber,孙说，猫主人应该创造一些安静的角落或猫爬架，让他们的猫在想独处时有选择，尽量不要打扰它们。,一些安静的角落或猫爬,1,猫爬架,猫爬
"Scientists are locked in an ongoing battle to repel invasive alien species that threaten China ' s economy , Li Yingxue reports.",Li Yingxue reports.,李映雪报道说，科学家们正在为击退威胁中国经济的外来入侵物种而进行一场持续的战斗。,李映雪报道。,0,,
Saudi Arabia has rejected criticism after it was confirmed it would host its first Formula 1 race in 2021.,its first Formula 1 race,沙特阿拉伯在确认将于 2021 年举办首场一级方程式比赛后拒绝批评。,它的第一场一级方程式比赛,0,,
Rory McIlroy and his father Harry Diamond used to have a bet with each other during practice rounds.,Rory McIlroy and his father,罗里·麦克罗伊和他的父亲哈里·戴蒙德过去常常在练习赛中互相打赌。,罗里·麦克罗伊和他的父亲,0,,
"Polypropylene may generate a static charge that captures particles , the CDC said , while silk might create moist droplets and be more comfortable.",a static charge that captures particles,疾病预防控制中心表示，聚丙烯可能会产生静电来捕获颗粒，而丝绸可能会产生湿润的水滴并且更舒适。,捕获粒子的静电荷,0,,
a better way for Mario Kart fans,Mario Kart fans,对马里奥卡丁车迷来说更好的方式,马里奥赛车迷,0,,
Nearly a dozen women were among the victims for which the Islamic State front has claimed responsibility.,Nearly a dozen women,伊斯兰国阵线声称对受害者负责，其中有近 12 名妇女。,十几个女人,1, 12 名,十几个
Mr Turco said he had since received training and has had his first aid qualifications updated.,his first aid qualifications updated.,Turco 先生说他已经接受了培训，并更新了他的急救资格。,他的急救资格更新了。,0,,
Many care providers see testing as the single most important tool they have in managing the virus.,the single most important tool,许多护理提供者将测试视为他们控制病毒的最重要的工具。,最重要的工具,0,,
patient recovery times and potential risk of infection.,patient recovery times,患者恢复时间和潜在的感染风险。,病人康复时间,0,,
"It ’ s one of the key ingredients in Chinese málà cooking , and its effects are said to be both physiological and mental.",one of the key ingredients in Chinese málà cooking,它是中国麻辣烹饪中的关键成分之一，据说它对生理和精神都有影响。,中国麻辣烹饪的主要原料之一,0,,
It also promotes cultural and economic exchange and enhances mutual understanding between China and the world.,cultural and economic exchange,它还促进了文化和经济交流，增进了中国与世界之间的相互了解。,文化经济交流,0,,
He was expected to miss two months but returned two weeks early and has played in the last three Scarlets matches.,the last three Scarlets,他预计会缺席两个月，但提前两周回来，并且参加了最近三场猩红队的比赛。,最后三个猩红,0,,
Gyms and non - essential facilities in all areas,non - essential facilities in all areas,所有区域的健身房和非必要设施,所有地区的非必要设施,0,,
Ensuring responsibility does not lie entirely with the third - party seller using the sites.,the third - party seller using the sites.,确保责任不完全在于使用网站的第三方卖家。,使用网站的第三方卖家。,0,,
a thin South Indian pancake made from a fermented batter of soaked rice and black gram.,a thin South Indian pancake,一种薄薄的南印度煎饼，由浸泡过的大米和黑豆的发酵面糊制成。,薄薄的南印度煎饼,0,,
"Consumers have been more cautious than expected , they said , while low business investment will dampen growth.",low business investment,他们表示，消费者比预期更为谨慎，而低商业投资将抑制增长。,商业投资低,0,,
China ' s central bank pumped cash into the banking system through open market operations to maintain liquidity Friday.,China ' s central bank,周五，中国央行通过公开市场操作向银行系统注入资金以维持流动性。,中国央行,0,,
a White Book of 2020 Chinese Online Literature Going Global during the First Shanghai International Online Literature Week.,the First Shanghai International Online Literature Week.,首届上海国际网络文学周2020中国网络文学走出去白皮书。,首届上海国际网络文学周。,0,,
"multiple paths to reach the magic number of 270 needed to win the White House , while Trump ' s prospects are limited.",Trump ' s prospects,达到入主白宫所需的 270 个神奇数字有多种途径，而特朗普的前景有限。,特朗普的前景,0,,
"Amid the pandemic , the competition went digital World Cup winner Fabregas appeared live as a hologram.",digital World Cup winner,在大流行期间，比赛以数字方式进行，世界杯冠军法布雷加斯以全息图的形式出现在现场。,数字世界杯冠军,0,,
A long and thin silicone prosthesis would be implanted in her nose and a silicone prosthesis embedded in her chin.,A long and thin silicone prosthesis,一个细长的硅胶假体将植入她的鼻子，一个硅胶假体嵌入她的下巴。,又长又薄的硅胶假体,0,,
"A culture featuring hanfu attire festival was held in Chengdu , aiming to display the charm of traditional Chinese costume design.",A culture featuring hanfu attire festival,汉服文化节在成都举办，旨在展示中国传统服饰设计的魅力。,以汉服节为特色的文化,1,文化,
"With its many empty streets , and history , colonial architecture and stunning seaside location , remote Cossack is an offbeat but rewarding tourist attraction.",its many empty streets,凭借其众多空荡荡的街道、悠久的历史、殖民时期的建筑和令人惊叹的海滨位置，偏远的哥萨克是一个另类但有益的旅游胜地。,许多空荡荡的街道,0,,
"To monitor and control invasive alien species needs multidisciplinary collaborations in biology , chemistry , agricultural pharmacology and environmental science.","biology , chemistry , agricultural pharmacology and environmental science.",监测和控制外来入侵物种需要生物学、化学、农业药理学和环境科学等多学科的合作。,生物学、化学、农业药理学和环境科学。,0,,
Three - time Grand Slam tennis winner Andy Murray Formula 1 champion Lewis Hamilton deserves to join him as a British sporting knight.,a British sporting knight.,三届大满贯网球得主安迪穆雷一级方程式冠军刘易斯汉密尔顿当之无愧地加入他作为英国体育骑士的行列。,英国运动骑士。,0,,
"This could be linked to their physical health or drugs prescribed to treat disorders , the researchers speculated.","disorders , the researchers speculated.",研究人员推测，这可能与他们的身体健康或治疗疾病的处方药有关。,紊乱，研究人员推测。,1,,紊乱
space and cyber defence projects such as an artificial intelligence agency,cyber defence projects,太空和网络防御项目，例如人工智能机构,网络防御项目,0,,
"The kindergartens and elementary schools will remain open , while secondary schools will close and introduce distance learning.",The kindergartens and elementary schools,幼儿园和小学将继续开放，而中学将关闭并引入远程学习。,幼儿园和小学,0,,
"The home appliances and the book , audio and video industries grabbed the second and third positions on the list.",The home appliances,家电行业和图书音像行业分列二、三位。,家用电器,0,,
"The government has moved to cut taxes , support wages and offer jobs to spend in an effort to keep the economy going.","taxes , support wages",政府已采取措施减税、支持工资并提供工作岗位以维持经济发展。,"税收 , 支持工资",0,,
The figures excluded lending to other lenders and financial companies and loan repayments.,other lenders and financial companies and loan repayments.,这些数字不包括对其他贷方和金融公司的贷款以及贷款偿还。,其他贷方和金融公司以及贷款偿还。,0,,
"The Russian authorities are managing to minimize the volatility of the ruble exchange rate and to maintain macroeconomic stability , he said.",The Russian authorities,他说，俄罗斯当局正在设法将卢布汇率的波动降至最低，并保持宏观经济稳定。,俄罗斯当局,0,,
Stoemp is both pub fare and a useful way to repurpose leftovers at home.,both pub fare and a useful way,Stoemp 既是酒吧美食，也是在家中重新利用剩菜的有用方法。,酒吧票价和有用的方式,1,美食,票价
Many state public health authorities and nursing homes have ongoing reservations about the rapid tests.,Many state public health authorities and nursing homes,许多州公共卫生当局和疗养院对快速检测一直持保留态度。,许多州公共卫生当局和疗养院,0,,
"In activity design and selection , the hotel emphasizes not only fun , but also nature conservancy.",activity design and selection,酒店在活动设计和选择上，既注重趣味性，又注重自然保护。,活动设计与选择,0,,
"urban dwellers ' happiness , confusions , illusions and psychological battles.",urban dwellers,都市人的幸福、迷茫、幻想和心理斗争。,城市居民,0,,
Hamilton and Wolff had put off contract talks because they wanted to secure the drivers ' and constructors ' championships first.,the drivers ' and constructors,汉密尔顿和沃尔夫推迟了合同谈判，因为他们想首先确保车手和车队的冠军。,司机和建设者,1,车手和车队,司机和建设者
English defender Anton Ferdinand has left Queens Park Rangers by mutual contest.,Queens Park Rangers,英国后卫安东费迪南德通过相互竞争离开了女王公园巡游者队。,皇后公园巡游者队,0,,
the adverse physiological effects of humidity.,the adverse physiological effects,湿度的不利生理影响。,不利的生理影响,0,,
The celebrities did use their megaphones to promote masks and social distancing.,masks and social distancing.,这些名人确实使用他们的扩音器来提倡戴口罩和保持社交距离。,口罩和社交距离。,0,,
"road shows , holding national and regional conferences , and organizing exhibition and incentive trips.",holding national and regional conferences,路演，举办国家和地区会议，组织展览和奖励旅游。,举办国家和地区会议,0,,
Earlier this year the BBC announced an organisation - wide voluntary redundancy scheme to help it meet its stringent savings requirements.,an organisation - wide voluntary redundancy scheme,今年早些时候，BBC 宣布了一项组织范围内的自愿裁员计划，以帮助其满足严格的储蓄要求。,一个组织范围内的自愿裁员计划,0,,
"Crowd numbers will be reduced and all those present will be able to provide their name , surname and mobile phone numbers.",mobile phone numbers.,人群数量将减少，所有在场的人都可以提供他们的名字、姓氏和手机号码。,手机号码。,0,,
