S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
Vermont recommends the use of antigen tests after a single Covid exposure but says they should not be used to diagnose asymptomatic people.,a single Covid exposure,佛蒙特州建议在单次接触Covid后使用抗原检测，但表示不应将其用于诊断无症状人群。,一次Covid暴露,1,接触,暴露
Tofu and duck blood in traditional Taiwan style are the highlight of the spicy soup base.,Tofu and duck blood in traditional Taiwan style,传统台湾风味的豆腐和鸭血是辣味汤底的亮点。,台湾传统豆腐鸭血,1,风味,
"This summer has witnessed several severe floods and powerful typhoons across the philippines , causing great damage to local people and their properties.",local people and their properties.,今年夏天，菲律宾多次发生特大洪水和强台风，给当地人民和财产造成重大损失。,当地人和他们的财产。,0,,
They try to be optimistic about the prospect of rolling out such an unprecedented immunization plan.,such an unprecedented immunization plan.,他们试图对推出这样一项史无前例的免疫计划的前景保持乐观。,如此史无前例的免疫计划。,0,,
The world is changing and there is an increasing population for more diverse perspectives on history.,more diverse perspectives on history.,世界在变化，越来越多的人需要更多样化的历史观点。,更多样化的历史观点。,0,,
"The village then began to establish basic infrastructure and develop modern agriculture , such as tea plantations and cultivating cloud ear crops.",cloud ear crops.,随后，该村开始建立基础设施，发展现代农业，如茶园和种植云穗作物。,云穗作物。,0,,
The second album from sisters Chloe and Halle Bailey offers modern R & B at its most sleek and serene.,modern R & B at its most sleek,克洛伊·贝利和哈雷·贝利姐妹的第二张专辑以最流畅和宁静的方式呈现了现代R & B。,最时髦的现代r&b,1,,最时髦的
"The park will not serve residents within five kilometers and communities within 23 km , becoming a new commercial and leisure center.",residents within five kilometers and communities,该公园将不服务于5公里以内的居民和23公里以内的社区，成为一个新的商业和休闲中心。,五公里以内的居民和社区,0,,
"The office prepared masks printed with Chinese tourism logos for visitors , and sterilized all the brochures.",Chinese tourism logos,该办公室为游客准备了印有中国旅游标志的口罩，并对所有宣传册进行了消毒。,中国旅游标志,0,,
The next - generation technologies will be digitally interconnected and help create a smart and innovative ecosystem for open space.,a smart and innovative ecosystem,下一代技术将实现数字化互联，有助于为开放空间创造一个智能和创新的生态系统。,智能创新的生态系统,0,,
"the banking system , the world bank said.",the world bank said.,银行系统，世界银行说。,世界银行表示。,0,,
"The menu currently offers several different hotpot bases , including assorted mushrooms , golden dried fruits and preserved Chinese dishes and pork.",Chinese dishes and pork.,目前的菜单上有几种不同的火锅底料，包括什锦蘑菇、金干果、中国腊味和猪肉。,中国菜和猪肉。,1,腊味,菜
"staff numbers , and stronger security screenings ,",stronger security screenings,员工人数，更强的安全检查，,加强保安检查,0,,
the Financial Conduct Authority ( FCA ),the Financial Conduct Authority,英国金融市场行为监管局,金融市场行为监管局,1,英国,
a laboratory where electric drive technologies can be tested and validated.,a laboratory where electric drive technologies can be tested,一个可以测试和验证电力驱动技术的实验室。,一个可以测试电力驱动技术的实验室,0,,
"The biggest draws include deserts , and riding , danxia landforms and historical sites along the ancient Silk road.",the ancient Silk road.,最吸引人的景点包括沙漠、骑马、丹霞地貌和古丝绸之路沿线的历史遗迹。,古丝绸之路,0,,
The best thing about this fun film,The best thing,这部有趣的电影最棒的地方是,最好的事情,1,,事情
The award was established three years ago and aims to uncover excellent Chinese writers under 45 years old.,excellent Chinese writers,该奖项于三年前设立，旨在发掘45岁以下的优秀中国作家。,优秀的中国作家,0,,
The Word Health Organization warns wealthier nations against buying up stocks of vaccines.,The Word Health Organization,世界卫生组织警告富裕国家不要大量购买疫苗。,世界卫生组织,0,,
"The Pied Piper then , more than a fairy tale , becomes the emblem of a profound historical mystery.",The Pied Piper,'魔笛手'不仅仅是一个童话故事，而是一个深刻历史谜团的象征。,魔笛手,0,,
"The Laucala Private Island resort has partnered with Fiji Airways , the country ' s national airline , on a special itinerary.",The Laucala Private Island resort,劳卡拉私人岛度假村与斐济国家航空公司合作，推出了一个特殊的行程。,劳卡拉私人岛度假村,0,,
"The EU started to co - ordinate the purchasing of personal protective equipment ( PPE ) , testing kits and ventilators in February.",testing kits and ventilators in February.,今年2月，欧盟开始协调采购个人防护装备、检测包和呼吸机。,在2月份测试工具包和呼吸机。,1,,工具
"That means sticking with the social distancing and the masks , and testing it who may have the virus and asking them to isolate.",the social distancing and the masks,这意味着坚持保持社交距离和戴口罩，并测试谁可能感染了病毒，并要求他们隔离。,保持社交距离和戴口罩,0,,
"Tens of thousands of these products could have been sold via online marketplaces , it seems.",Tens of thousands of these products,成千上万的这类产品似乎可以通过在线市场销售。,成千上万的这种产品,0,,
Sun says cat owners should create some quiet corner or cat climber to give their cats a choice when they want to be alone and try not to disturb them.,some quiet corner or cat climber,孙说，猫主人应该创造一些安静的角落或猫攀爬者，让他们的猫在想要独处的时候有一个选择，尽量不打扰它们。,安静的角落或者攀爬猫的地方,0,,
"Scientists are locked in an ongoing battle to repel invasive alien species that threaten China ' s economy , Li Yingxue reports.",Li Yingxue reports.,据李英学报道，科学家们正陷入一场击退威胁中国经济的外来入侵物种的持续战斗中。,Li Yingxue报道。,1,李英学,Li Yingxue
Saudi Arabia has rejected criticism after it was confirmed it would host its first Formula 1 race in 2021.,its first Formula 1 race,沙特阿拉伯在确认将在2021年举办第一场f1比赛后，驳斥了外界的批评。,它的第一场一级方程式比赛,1,f1,一级方程式
Rory McIlroy and his father Harry Diamond used to have a bet with each other during practice rounds.,Rory McIlroy and his father,罗里·麦克罗伊和他的父亲哈里·戴蒙德曾经在练习赛中互相打赌。,罗里·麦克罗伊和他父亲,0,,
"Polypropylene may generate a static charge that captures particles , the CDC said , while silk might create moist droplets and be more comfortable.",a static charge that captures particles,美国疾病控制与预防中心说，聚丙烯可能会产生静电，捕捉颗粒，而丝绸可能会产生潮湿的液滴，而且更舒服。,捕获粒子的静电荷,1,,静电荷
a better way for Mario Kart fans,Mario Kart fans,对《马里奥赛车》的粉丝来说是一个更好的方式,《马里奥赛车》粉丝,0,,
Nearly a dozen women were among the victims for which the Islamic State front has claimed responsibility.,Nearly a dozen women,伊斯兰国阵线声称对近12名女性受害者负责。,近12名女性,0,,
Mr Turco said he had since received training and has had his first aid qualifications updated.,his first aid qualifications updated.,图尔科表示，他已经接受了培训，并更新了急救资格。,他的急救资格更新了。,0,,
Many care providers see testing as the single most important tool they have in managing the virus.,the single most important tool,许多医护人员将检测视为他们管理病毒的最重要工具。,最重要的工具,0,,
patient recovery times and potential risk of infection.,patient recovery times,患者康复时间和潜在感染风险。,患者恢复时间,0,,
"It ’ s one of the key ingredients in Chinese málà cooking , and its effects are said to be both physiological and mental.",one of the key ingredients in Chinese málà cooking,它是中国málà烹饪的关键成分之一，据说它对生理和心理都有影响。,是中国málà烹饪的关键原料之一,0,,
It also promotes cultural and economic exchange and enhances mutual understanding between China and the world.,cultural and economic exchange,它还促进了文化和经济交流，增进了中国与世界之间的相互了解。,文化与经济交流,0,,
He was expected to miss two months but returned two weeks early and has played in the last three Scarlets matches.,the last three Scarlets,他原本预计将缺阵两个月，但他提前两周复出，并参加了最近三场红魔的比赛。,最后三个斯嘉丽,1,红魔,斯嘉丽
Gyms and non - essential facilities in all areas,non - essential facilities in all areas,各区域设有健身房及非必需设施,所有区域的非必要设施,0,,
Ensuring responsibility does not lie entirely with the third - party seller using the sites.,the third - party seller using the sites.,确保责任不完全在于使用网站的第三方卖家。,使用网站的第三方卖家。,0,,
a thin South Indian pancake made from a fermented batter of soaked rice and black gram.,a thin South Indian pancake,一种薄的南印度煎饼，由浸泡过的大米和黑燕麦的发酵面糊制成。,薄的南印度煎饼,0,,
"Consumers have been more cautious than expected , they said , while low business investment will dampen growth.",low business investment,他们表示，消费者比预期更为谨慎，而企业投资低迷将抑制经济增长。,低商业投资,1,企业,商业
China ' s central bank pumped cash into the banking system through open market operations to maintain liquidity Friday.,China ' s central bank,中国央行周五通过公开市场操作向银行系统注入资金，以维持流动性。,中国央行,0,,
a White Book of 2020 Chinese Online Literature Going Global during the First Shanghai International Online Literature Week.,the First Shanghai International Online Literature Week.,首届上海国际网络文学周期间发布《2020中国网络文学走出去》白皮书。,首届上海国际网络文学周。,0,,
"multiple paths to reach the magic number of 270 needed to win the White House , while Trump ' s prospects are limited.",Trump ' s prospects,要达到赢得白宫所需的270张选票的神奇数字有多种途径，而特朗普的前景有限。,特朗普的前景,0,,
"Amid the pandemic , the competition went digital World Cup winner Fabregas appeared live as a hologram.",digital World Cup winner,在新冠肺炎疫情期间，比赛开始数字化，世界杯冠军法布雷加斯以全息影像的形式现场亮相。,数字世界杯冠军,0,,
A long and thin silicone prosthesis would be implanted in her nose and a silicone prosthesis embedded in her chin.,A long and thin silicone prosthesis,一个又长又薄的硅胶假体将被植入她的鼻子，一个硅胶假体将嵌入她的下巴。,一个又长又薄的硅胶假体,0,,
"A culture featuring hanfu attire festival was held in Chengdu , aiming to display the charm of traditional Chinese costume design.",A culture featuring hanfu attire festival,汉服文化节在成都举行，旨在展示中国传统服装设计的魅力。,以汉服节为特色的文化,1,节,
"With its many empty streets , and history , colonial architecture and stunning seaside location , remote Cossack is an offbeat but rewarding tourist attraction.",its many empty streets,许多空旷的街道，历史，殖民时期的建筑和令人惊叹的海滨位置，偏远的哥萨克是一个不寻常但值得旅游的景点。,许多空无一人的街道,0,,
"To monitor and control invasive alien species needs multidisciplinary collaborations in biology , chemistry , agricultural pharmacology and environmental science.","biology , chemistry , agricultural pharmacology and environmental science.",监测和控制外来入侵物种需要生物学、化学、农业药理学和环境科学等多学科的合作。,生物学、化学、农业药理学和环境科学。,0,,
Three - time Grand Slam tennis winner Andy Murray Formula 1 champion Lewis Hamilton deserves to join him as a British sporting knight.,a British sporting knight.,三次网球大满贯得主安迪·穆雷f1冠军刘易斯·汉密尔顿理应与他一起成为英国体育骑士。,英国运动骑士,0,,
"This could be linked to their physical health or drugs prescribed to treat disorders , the researchers speculated.","disorders , the researchers speculated.",研究人员推测，这可能与他们的身体健康状况或治疗疾病的药物有关。,研究人员推测是疾病。,0,,
space and cyber defence projects such as an artificial intelligence agency,cyber defence projects,空间和网络防御项目，如人工智能机构,网络防御项目,0,,
"The kindergartens and elementary schools will remain open , while secondary schools will close and introduce distance learning.",The kindergartens and elementary schools,幼儿园和小学将继续开放，而中学将关闭并引入远程教育。,幼儿园和小学,0,,
"The home appliances and the book , audio and video industries grabbed the second and third positions on the list.",The home appliances,家电和图书、音像行业分列榜单第二和第三位。,家用电器,0,,
"The government has moved to cut taxes , support wages and offer jobs to spend in an effort to keep the economy going.","taxes , support wages",政府已经采取了减税、支持工资和提供就业机会来维持经济发展。,税收，支持工资,0,,
The figures excluded lending to other lenders and financial companies and loan repayments.,other lenders and financial companies and loan repayments.,这些数据不包括向其他贷款机构和金融公司发放的贷款以及贷款偿还。,其他贷款人和金融公司和贷款偿还。,0,,
"The Russian authorities are managing to minimize the volatility of the ruble exchange rate and to maintain macroeconomic stability , he said.",The Russian authorities,他说，俄罗斯当局正在设法将卢布汇率的波动降至最低，并保持宏观经济稳定。,俄罗斯当局,0,,
Stoemp is both pub fare and a useful way to repurpose leftovers at home.,both pub fare and a useful way,Stoemp既是酒吧的食物，也是在家重新利用剩菜剩饭的有用方法。,既是酒吧的费用，也是有用的方法,1,食物,费用
Many state public health authorities and nursing homes have ongoing reservations about the rapid tests.,Many state public health authorities and nursing homes,许多州的公共卫生部门和养老院对这种快速检测一直持保留态度。,许多州的公共卫生机构和养老院,0,,
"In activity design and selection , the hotel emphasizes not only fun , but also nature conservancy.",activity design and selection,在活动的设计和选择上，酒店不仅强调娱乐，还强调自然保护。,活动设计与选择,0,,
"urban dwellers ' happiness , confusions , illusions and psychological battles.",urban dwellers,城市居民的快乐、困惑、幻想和心理战。,城市居民,0,,
Hamilton and Wolff had put off contract talks because they wanted to secure the drivers ' and constructors ' championships first.,the drivers ' and constructors,汉密尔顿和沃尔夫推迟了合同谈判，因为他们想首先确保车手和车队的冠军。,驱动函数和构造函数,1,车手和车队,驱动函数和构造函数
English defender Anton Ferdinand has left Queens Park Rangers by mutual contest.,Queens Park Rangers,英格兰后卫安东·费迪南德在双方的竞争中离开了女王公园巡游者。,皇后公园巡游者,0,,
the adverse physiological effects of humidity.,the adverse physiological effects,湿度对生理的不利影响。,不良的生理影响,0,,
The celebrities did use their megaphones to promote masks and social distancing.,masks and social distancing.,这些名人确实用他们的扩音器宣传口罩和社交距离。,戴口罩和保持社交距离。,1,,保持
"road shows , holding national and regional conferences , and organizing exhibition and incentive trips.",holding national and regional conferences,开展路演，举办全国性和区域性会议，组织展览和奖励旅行。,召开全国性和区域性会议,0,,
Earlier this year the BBC announced an organisation - wide voluntary redundancy scheme to help it meet its stringent savings requirements.,an organisation - wide voluntary redundancy scheme,今年早些时候，BBC宣布了一项全组织范围内的自愿裁员计划，以帮助它满足严格的节约要求。,全机构自愿裁员计划,0,,
"Crowd numbers will be reduced and all those present will be able to provide their name , surname and mobile phone numbers.",mobile phone numbers.,参加活动的人数将会减少，所有到场的人都可以提供自己的姓名和手机号码。,手机号码。,0,,
