S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"Analysts said such moves are a reflection of a dual - circulation development strategy, and to reflect the nation' s emphasis on high - quality development.","Analysts said such moves are a reflection of a dual - circulation development strategy, and to reflect the project' s emphasis on high - quality development.",分析人士说，这些举措反映了双循环发展战略，反映了国家对高质量发展的重视。,分析人士表示，这些举措反映了双循环发展战略，并反映了该项目对高质量发展的重视。,0,,
An inquiry is being launched into the compensation scheme set up for victims of the Windrush disaster.,An inquiry is being launched into the compensation scheme set up for victims of the china disaster.,一项针对“疾风”灾难受害者的赔偿计划的调查正在展开。,一项针对中国灾难受害者的赔偿计划的调查正在展开。,0,,
"According to the education ministry, secondary and primary schools are expected to reopen in November.","According to the education ministry, secondary and primary schools are expected to construct in November.",教育部表示，中小学预计将于11月复课。,据教育部表示，中小学预计将于11月开工。,0,,
Zhang says he expects the fair to make Yichang and its citrus fruits more known to its customers.,Zhang says he expects the fair to make weed and its citrus fruits more known to its customers.,张说，他希望这次博览会能让宜昌和宜昌的柑橘类水果更广为人知。,张说，他希望博览会能让消费者更了解大麻和它的柑橘类水果。,1,,消费者
Your wedding is one of the most important days.,Your wedding is one of the most important forms.,你的婚礼是最重要的日子之一。,你的婚礼是最重要的形式之一。,0,,
They try to be optimistic about the prospect of rolling out such an unprecedented immunization plan.,They try to be optimistic about the prospect of rolling out such an unprecedented layout plan.,他们试图对推出这样一项史无前例的免疫计划的前景保持乐观。,他们试图对推出这样一个前所未有的布局计划的前景保持乐观。,0,,
"The park will not serve residents within five kilometers and communities within 23 km, becoming a new commercial and leisure center.","The park will not serve residents within five kilometers and communities within 23 villages, becoming a new commercial and leisure center.",该公园将不服务于5公里以内的居民和23公里以内的社区，成为一个新的商业和休闲中心。,该公园将不服务于5公里以内的居民和23个村庄内的社区，成为一个新的商业和休闲中心。,0,,
The next - generation technologies will be digitally interconnected and help create a smart and innovative ecosystem for open space.,The next - generation technologies will be digitally preserved and help create a smart and innovative ecosystem for open space.,下一代技术将实现数字化互联，有助于为开放空间创造一个智能和创新的生态系统。,下一代技术将以数字方式保存，并有助于为开放空间创造一个智能和创新的生态系统。,0,,
"The move was intended to maintain reasonably ample liquidity in the banking system, the world bank said.","The move was intended to maintain reasonably ample staff in the banking system, the world bank said.",世界银行表示，此举旨在维持银行体系流动性的合理充裕。,世界银行表示，此举旨在维持银行体系中员工数量的合理充裕。,0,,
"The hike is to increase staff numbers, and stronger security screenings, and upgrade IT equipment and software, according to the European Commission.","The hike is to increase staff numbers, and stronger community screenings, and upgrade IT equipment and software, according to the European Commission.",据欧盟委员会称，此次上调是为了增加员工人数，加强安全检查，升级IT设备和软件。,据欧盟委员会称，此次上调是为了增加员工人数，加强社区筛查，升级IT设备和软件。,0,,
"The center, expected to start operation in 2021, will include a laboratory where electric drive technologies can be tested and validated.","The center, expected to start operation in 2021, will include a laboratory where electric drive technologies can be tested and lost.",该中心预计将于2021年开始运营，其中将包括一个可以测试和验证电力驱动技术的实验室。,该中心预计将于2021年开始运营，其中将包括一个实验室，可以对电力驱动技术进行测试和测试。,0,,
The award was established three years ago and aims to uncover excellent Chinese writers under 45 years old.,The award was established three years ago and aims to uncover excellent investigative writers under 45 years old.,该奖项于三年前设立，旨在发掘45岁以下的优秀中国作家。,该奖项于三年前设立，旨在发掘45岁以下的优秀调查作家。,0,,
"The adjustment could help improve the transparency and effectiveness of the yuan' s existing pricing model, the CFETS said.","The adjustment could help improve the transparency and effectiveness of the yuan' s existing pricing model, the spokesman said.",中国外汇交易中心说，这一调整有助于提高人民币现有定价模式的透明度和有效性。,这位发言人说，人民币汇率调整有助于提高人民币现有定价模式的透明度和有效性。,1,人民币汇率,
The Word Health Organization warns wealthier nations against buying up stocks of vaccines.,The Word Health Organization warns tribal nations against buying up stocks of vaccines.,世界卫生组织警告富裕国家不要大量购买疫苗。,世界卫生组织警告部落国家不要购买疫苗库存。,1,大量,库存
"That means sticking with the social distancing and the masks, and testing it who may have the virus and asking them to isolate.","That means sticking with the social institutions and the masks, and testing it who may have the virus and asking them to isolate.",这意味着坚持保持社交距离和戴口罩，并测试谁可能感染了病毒，并要求他们隔离。,这意味着坚持在社会机构和口罩，并测试谁可能感染了病毒，并要求他们隔离。,0,,
"Tens of thousands of these products could have been sold via online marketplaces, it seems.","Tens of thousands of these products could have been sold via online website, it seems.",成千上万的这类产品似乎可以通过在线市场销售。,成千上万的这些产品似乎可以通过在线网站销售。,0,,
Sun says cat owners should create some quiet corner or cat climber to give their cats a choice when they want to be alone and try not to disturb them.,Sun says cat owners should create some quiet corner or cat magazine to give their cats a choice when they want to be alone and try not to disturb them.,孙说，猫主人应该创造一些安静的角落或猫攀爬者，让他们的猫在想要独处的时候有一个选择，尽量不打扰它们。,孙说，猫主人应该创造一些安静的角落或猫杂志，让他们的猫在想独处的时候有一个选择，尽量不打扰它们。,0,,
Saudi Arabia has rejected criticism after it was confirmed it would host its first Formula 1 race in 2021.,Saudi Arabia has rejected criticism after it was confirmed it would host its first seat 1 race in 2021.,沙特阿拉伯在确认将在2021年举办第一场f1比赛后，驳斥了外界的批评。,沙特阿拉伯在确认将于2021年举办首次席位竞争后，驳斥了外界的批评。,0,,
Rory McIlroy and his father Harry Diamond used to have a bet with each other during practice rounds.,Rory jackson and his father Harry Diamond used to have a bet with each other during practice rounds.,罗里·麦克罗伊和他的父亲哈里·戴蒙德曾经在练习赛中互相打赌。,罗里·杰克逊和他的父亲哈里·戴蒙德曾经在练习赛中互相打赌。,0,,
Nintendo has dreamed up a better way for Mario Kart fans to race each other.,Nintendo has dreamed up a better way for Mario bros fans to race each other.,任天堂为《马里奥赛车》的粉丝们设计了一种更好的比赛方式。,任天堂为马里奥兄弟的粉丝们设计了一种更好的比赛方式。,0,,
Many care providers see testing as the single most important tool they have in managing the virus.,Many program providers see testing as the single most important tool they have in managing the virus.,许多医护人员将检测视为他们管理病毒的最重要工具。,许多项目提供者将检测视为他们管理病毒的唯一最重要工具。,1,,唯一
"It ’ s one of the key ingredients in Chinese málà cooking, and its effects are said to be both physiological and mental.","It ’ s one of the key ingredients in Chinese restaurant cooking, and its effects are said to be both physiological and mental.",它是中国málà烹饪的关键成分之一，据说它对生理和心理都有影响。,它是中国餐馆烹饪的关键原料之一，据说它对生理和心理都有影响。,0,,
It also promotes cultural and economic exchange and enhances mutual understanding between China and the world.,It also promotes cultural and economic exchange and examines mutual understanding between China and the world.,它还促进了文化和经济交流，增进了中国与世界之间的相互了解。,它还促进了文化和经济交流，考察了中国与世界之间的相互理解。,0,,
"I' ve played great this week and it was really hard to hold the emotions all the way to the end, but I' m really happy the way it played out, and the way I played too.","I' ve played great this week and it was really hard to hold the balls all the way to the end, but I' m really happy the way it played out, and the way I played too.",我这周打得很好，很难一直保持这种情绪直到比赛结束，但我真的很高兴比赛的结果，我也很开心。,我这周打得很好，把球一直控到最后真的很难，但我真的很高兴比赛的结果，以及我打球的方式。,1,我也很开心,
"Hotels should be flexible to meet the needs of clients and at every opportunity, he said.","Hotels should be flexible to meet the needs of clients and at every opportunity, he whispered.",他说，酒店应该灵活地满足客户的需求，抓住每一个机会。,他低声说，酒店应该灵活地满足客户的需求，抓住每一个机会。,0,,
Her employer has done a risk assessment to make Merlande as safe as possible in the workplace.,Her employer has done a risk assessment to make air as safe as possible in the workplace.,她的雇主已经做了一个风险评估，让梅兰德在工作场所尽可能安全。,她的雇主已经做了风险评估，以使工作场所的空气尽可能安全。,0,,
He was expected to miss two months but returned two weeks early and has played in the last three Scarlets matches.,He was expected to miss two months but returned two weeks early and has played in the last three varsity matches.,他原本预计将缺阵两个月，但他提前两周复出，并参加了最近三场红魔的比赛。,他预计将缺席两个月，但提前两周返回，并参加了最近三场校队比赛。,1,原本,
Ensuring responsibility does not lie entirely with the third - party seller using the sites.,Ensuring responsibility does not lie entirely with the third - party seller using the farm.,确保责任不完全在于使用网站的第三方卖家。,确保责任不完全落在使用农场的第三方卖家身上。,0,,
"Consumers have been more cautious than expected, they said, while low business investment will dampen growth.","Consumers have been more cautious than expected, they said, while low business investment will start growth.",他们表示，消费者比预期更为谨慎，而企业投资低迷将抑制经济增长。,他们表示，消费者比预期更为谨慎，而较低的商业投资将启动增长。,1,企业,商业
China Literature Corporate released a White Book of 2020 Chinese Online Literature Going Global during the First Shanghai International Online Literature Week.,China Literature Corporate released a White Book of 2020 Chinese comics Literature Going Global during the First Shanghai International Online Literature Week.,阅文集团在首届上海国际网络文学周期间发布了《2020年中国网络文学走向世界》白皮书。,阅文集团在首届上海国际网络文学周期间发布了《2020年中国漫画文学走向世界》白皮书。,0,,
"A new cross - border e - commerce marketing model, which uses internet, has taken off in Putian.","A new cross - border e - commerce marketing model, which uses internet, has taken off in october.",在莆田市，一种利用互联网进行跨境电子商务营销的新模式已经起步。,一种新的跨境电子商务营销模式，利用互联网，已在10月起飞。,0,,
Three - time Grand Slam tennis winner Andy Murray Formula 1 champion Lewis Hamilton deserves to join him as a British sporting knight.,Three - time Grand Slam tennis winner Andy Murray Formula 1 champion Lewis Hamilton waiting to join him as a British sporting knight.,三次网球大满贯得主安迪·穆雷f1冠军刘易斯·汉密尔顿理应与他一起成为英国体育骑士。,三次网球大满贯得主安迪·穆雷f1冠军刘易斯·汉密尔顿等着和他一起成为英国体育骑士。,0,,
"This could be linked to their physical health or drugs prescribed to treat disorders, the researchers speculated.","This could be linked to their physical health or drugs prescribed to treat disorders, the letter speculated.",研究人员推测，这可能与他们的身体健康状况或治疗疾病的药物有关。,信中推测，这可能与他们的身体健康状况或治疗疾病的药物有关。,0,,
They had relished the opportunity to enjoy themselves for an international audience and be able to say.,They had retained the opportunity to enjoy themselves for an international audience and be able to say.,他们很珍惜有机会在国际观众面前自娱自乐，并且能够说。,他们保留了在国际观众面前享受自己的机会，并且能够说。,0,,
"The home appliances and the book, audio and video industries grabbed the second and third positions on the list.","The home towns and the book, audio and video industries grabbed the second and third positions on the list.",家电和图书、音像行业分列榜单第二和第三位。,家乡产业和图书、音像产业分列榜单第二和第三位。,0,,
"The government has moved to cut taxes, support wages and offer jobs to spend in an effort to keep the economy going.","The government has moved to cut taxes, support wages and offer jobs to spend in an effort to keep the game going.",政府已经采取了减税、支持工资和提供就业机会来维持经济发展。,政府已经采取了减税、支持工资并提供就业机会来维持游戏的继续进行。,0,,
President Donald Trump participated in head - to - head town halls Thursday night.,President Donald Trump participated in head - to - head town halls Thursday times.,唐纳德·特朗普总统周四晚上参加了市政厅的正面交锋。,唐纳德·特朗普总统周四参加了市政厅的正面交锋。,0,,
Many state public health authorities and nursing homes have ongoing reservations about the rapid tests.,Many state public health authorities and nursing homes have ongoing reservations about the rapid response.,许多州的公共卫生部门和养老院对这种快速检测一直持保留态度。,许多州的公共卫生部门和养老院对这种快速反应一直持保留态度。,0,,
"He creates a fantasy world in which he utilizes vivid colors to express urban dwellers' happiness, confusions, illusions and psychological battles.","He creates a fantasy world in which he utilizes vivid colors to express urban dwellers' happiness, wings, illusions and psychological battles.",他创造了一个幻想世界，用生动的色彩表现城市居民的快乐、困惑、幻想和心理战。,他创造了一个幻想世界，用生动的色彩表现城市居民的幸福、翅膀、幻想和心理战。,0,,
Hamilton and Wolff had put off contract talks because they wanted to secure the drivers' and constructors' championships first.,Hamilton and Wolff had put off contract talks because they wanted to secure the drivers' and judges' championships first.,汉密尔顿和沃尔夫推迟了合同谈判，因为他们想首先确保车手和车队的冠军。,汉密尔顿和沃尔夫推迟了合同谈判，因为他们想首先确保车手和裁判的冠军。,0,,
English defender Anton Ferdinand has left Queens Park Rangers by mutual contest.,English defender Anton Ferdinand has got Queens Park Rangers by mutual contest.,英格兰后卫安东·费迪南德在双方的竞争中离开了女王公园巡游者。,英格兰后卫安东·费迪南德通过相互竞争得到了女王公园巡游者。,0,,
A spokesman noted the app offered privacy features to help parents avoid such problems.,A youtube noted the app offered privacy features to help parents avoid such problems.,一位发言人指出，这款应用程序提供了隐私功能，以帮助父母避免此类问题。,youtube上的一名用户指出，这款应用提供了隐私保护功能，帮助父母避免此类问题。,1,,保护
"Many companies are conducting road shows, holding national and regional conferences, and organizing exhibition and incentive trips.","Many companies are conducting road work, holding national and regional conferences, and organizing exhibition and incentive trips.",许多公司正在进行路演，举办全国性和地区性会议，组织展览和奖励旅行。,许多公司正在进行道路施工，举办国家和地区会议，组织展览和奖励旅行。,0,,
